trip_id,date,shift,mode,site_id,vendor_id,driver_id,vehicle_id,direction,scheduled_at,actual_at,planned_km,actual_km,seats,occupancy,status,night_escort
T000201,1781222400000,S3,shuttle,SITE4,V02,D0181,KA01AB0106,logout,1781220600000,1781220780000,36.20,37.27,24,6,closed,true
T000202,1787184000000,S1,shuttle,SITE2,V08,D0363,KA01AB0965,logout,1787225400000,1787225400000,12.66,14.14,24,19,closed,true
T000203,1786406400000,S3,cab,SITE2,V10,D0205,KA01AB1812,login,1786462200000,1786462260000,17.06,18.16,4,1,closed,true
T000204,1783209600000,S3,nodal,SITE3,V03,D0384,KA01AB0296,logout,1783207800000,1783207800000,20.46,20.36,12,8,closed,true
T000205,1785369600000,S1,nodal,SITE4,V03,D0309,KA01AB0207,login,1785378600000,1785378660000,38.37,40.82,12,12,closed,true
T000206,1781395200000,S1,cab,SITE2,V05,D0131,KA01AB1960,logout,1781436600000,1781436840000,15.20,17.22,4,4,closed,true
T000207,1787788800000,S3,cab,SITE4,V06,D0048,KA01AB1444,logout,1787787000000,1787787120000,40.96,46.33,4,3,closed,true
T000208,1786406400000,S1,cab,SITE4,V02,D0196,KA01AB0218,login,1786415400000,1786415520000,37.37,42.09,4,1,closed,true
T000209,1787616000000,S2,nodal,SITE2,V12,D0151,KA01AB1837,logout,1787679000000,1787679120000,24.52,27.70,12,3,closed,true
T000210,1785888000000,S3,nodal,SITE4,V01,D0161,KA01AB1590,login,1785943800000,1785944040000,42.62,43.79,12,9,closed,true
T000211,1782691200000,S1,cab,SITE4,V04,D0000,KA01AB1680,login,1782700200000,1782700260000,23.66,24.93,4,3,closed,true
T000212,1785888000000,S3,cab,SITE2,V02,D0014,KA01AB1736,logout,1785886200000,1785886440000,24.08,23.19,4,1,closed,true
T000213,1785110400000,S1,shuttle,SITE2,V02,D0228,KA01AB0130,login,1785119400000,1785119400000,30.95,30.57,24,20,closed,true
T000214,1784419200000,S2,cab,SITE2,V11,D0104,KA01AB1762,logout,1784482200000,1784482200000,17.92,18.70,4,1,closed,true
T000215,1787097600000,S3,nodal,SITE2,V03,D0259,KA01AB0021,login,1787153400000,1787153400000,39.97,44.06,12,2,closed,true
T000216,1786492800000,S3,shuttle,SITE1,V02,D0213,KA01AB1701,logout,1786491000000,1786491120000,40.48,43.46,24,19,closed,true
T000217,1783641600000,S3,shuttle,SITE2,V01,D0334,KA01AB0164,login,1783697400000,1783699440000,8.85,8.83,24,2,closed,true
T000218,1788134400000,S1,nodal,SITE2,V05,D0320,KA01AB0614,logout,1788175800000,,18.19,19.89,12,8,open,true
T000219,1786665600000,S2,shuttle,SITE3,V10,D0151,KA01AB0620,login,1786696200000,1786696380000,25.27,26.02,24,4,closed,true
T000220,1788048000000,S2,shuttle,SITE3,V12,D0131,KA01AB0664,logout,1788111000000,1788111060000,9.21,9.18,24,2,closed,true
T000221,1781481600000,S1,nodal,SITE3,V02,D0281,KA01AB0865,login,1781490600000,1781490780000,33.44,35.86,12,10,closed,true
T000222,1786838400000,S3,shuttle,SITE3,V07,D0197,KA01AB0446,logout,1786836600000,1786836720000,21.61,24.05,24,17,closed,false
T000223,1788307200000,S3,nodal,SITE1,V10,D0262,KA01AB0562,login,1788363000000,1788363180000,20.26,22.12,12,2,closed,true
T000224,1787097600000,S3,nodal,SITE4,V12,D0376,KA01AB0632,logout,1787095800000,1787095980000,37.37,36.45,12,1,closed,true
T000225,1783209600000,S3,nodal,SITE4,V11,D0286,KA01AB1556,logout,1783207800000,1783208040000,34.74,36.75,12,12,closed,false
T000226,1780876800000,S3,nodal,SITE4,V06,D0238,KA01AB0586,login,1780932600000,1780932720000,37.39,39.70,12,6,closed,true
T000227,1781308800000,S3,cab,SITE2,V08,D0225,KA01AB1288,logout,1781307000000,1781308320000,9.58,9.27,4,3,closed,true
T000228,1788307200000,S1,shuttle,SITE3,V06,D0140,KA01AB1737,login,1788316200000,1788316320000,9.35,10.07,24,1,closed,true
T000229,1782000000000,S2,nodal,SITE1,V07,D0007,KA01AB1177,login,1782030600000,1782030660000,29.03,31.61,12,7,closed,true
T000230,1783728000000,S2,shuttle,SITE2,V10,D0233,KA01AB1618,login,1783758600000,1783758600000,41.91,47.28,24,22,closed,true
T000231,1782604800000,S1,shuttle,SITE4,V11,D0146,KA01AB0756,logout,1782646200000,1782646200000,37.65,35.98,24,4,closed,true
T000232,1787184000000,S2,cab,SITE4,V09,D0176,KA01AB0364,login,1787214600000,1787214840000,26.79,30.62,4,2,closed,true
T000233,1785283200000,S3,cab,SITE3,V11,D0392,KA01AB1871,logout,1785281400000,1785282120000,29.51,32.92,4,3,closed,true
T000234,1780963200000,S3,shuttle,SITE4,V11,D0370,KA01AB0268,login,1781019000000,1781019120000,24.56,25.11,24,11,closed,true
T000235,1785801600000,S3,cab,SITE2,V09,D0205,KA01AB1254,login,1785857400000,1785857580000,33.68,33.10,4,3,closed,true
T000236,1782432000000,S1,shuttle,SITE3,V09,D0227,KA01AB0409,login,1782441000000,1782441000000,29.58,32.33,24,1,closed,true
T000237,1787702400000,S2,nodal,SITE2,V05,D0155,KA01AB0821,login,1787733000000,1787733060000,39.85,40.29,12,2,closed,true
T000238,1783036800000,S1,cab,SITE4,V06,D0195,KA01AB0418,logout,1783078200000,1783078200000,29.89,33.21,4,3,closed,true
T000239,1786147200000,S2,nodal,SITE4,V07,D0038,KA01AB0313,login,1786177800000,1786179540000,38.11,36.82,12,8,closed,true
T000240,1787529600000,S2,shuttle,SITE2,V11,D0149,KA01AB1385,logout,1787592600000,1787592600000,23.04,22.70,24,22,closed,true
T000241,1787875200000,S2,cab,SITE2,V09,D0259,KA01AB0261,logout,1787938200000,1787938320000,20.91,23.61,4,3,closed,true
T000242,1781827200000,S2,nodal,SITE4,V07,D0201,KA01AB0043,logout,1781890200000,1781890620000,8.10,8.76,12,8,closed,true
T000243,1781136000000,S3,nodal,SITE3,V10,D0221,KA01AB1023,logout,1781134200000,1781135580000,29.99,34.48,12,10,closed,true
T000244,1782604800000,S1,shuttle,SITE2,V12,D0090,KA01AB0590,logout,1782646200000,1782647700000,37.96,41.18,24,10,closed,true
T000245,1785283200000,S1,shuttle,SITE3,V04,D0096,KA01AB1683,logout,1785324600000,1785324660000,32.04,35.24,24,24,closed,true
T000246,1782777600000,S1,shuttle,SITE4,V02,D0320,KA01AB0170,login,1782786600000,1782786660000,14.29,15.47,24,1,closed,true
T000247,1786320000000,S2,shuttle,SITE2,V12,D0189,KA01AB1196,login,1786350600000,1786350660000,36.77,42.28,24,17,closed,true
T000248,1784937600000,S2,cab,SITE1,V11,D0327,KA01AB1810,login,1784968200000,1784968260000,13.25,13.95,4,3,closed,true
T000249,1782000000000,S2,nodal,SITE4,V04,D0279,KA01AB1635,login,1782030600000,1782030660000,23.62,27.07,12,3,closed,true
T000250,1784937600000,S2,nodal,SITE4,V02,D0094,KA01AB0861,logout,1785000600000,1785000660000,34.91,39.76,12,11,closed,true
T000251,1788480000000,S2,nodal,SITE2,V04,D0388,KA01AB1827,login,1788510600000,1788510780000,24.53,25.11,12,3,closed,true
T000252,1785110400000,S2,nodal,SITE2,V10,D0385,KA01AB0598,logout,1785173400000,1785174240000,42.90,42.51,12,5,closed,true
T000253,1784505600000,S2,nodal,SITE3,V11,D0361,KA01AB0414,login,1784536200000,1784536440000,15.23,14.57,12,1,closed,true,UNEXPECTED_EXTRA_FIELD
T000254,1787616000000,S1,cab,SITE1,V06,D0206,KA01AB0502,login,1787625000000,1787625180000,41.46,40.51,4,2,closed,true
T000255,1787875200000,S3,cab,SITE3,V02,D0015,KA01AB0778,logout,1787873400000,,17.22,19.28,4,2,open,true
T000256,1782777600000,S1,shuttle,SITE2,V05,D0225,KA01AB0987,logout,1782819000000,1782821520000,31.31,32.42,24,6,closed,true
T000257,1787875200000,S1,cab,SITE4,V12,D0153,KA01AB0926,login,1787884200000,1787884320000,37.09,37.50,4,1,closed,true
T000258,1781913600000,S3,nodal,SITE1,V01,D0167,KA01AB1734,logout,1781911800000,1781913900000,11.95,13.55,12,8,closed,true
T000259,1783814400000,S1,shuttle,SITE3,V12,D0111,KA01AB0701,logout,1783855800000,1783855860000,35.75,38.36,24,19,closed,true
T000260,1785283200000,S3,shuttle,SITE2,V04,D0371,KA01AB0418,login,1785339000000,1785339120000,30.89,31.99,24,12,closed,true
T000261,1780963200000,S2,cab,SITE4,V02,D0058,KA01AB1208,logout,1781026200000,1781026320000,42.71,45.20,4,3,closed,true
T000262,1783814400000,S1,nodal,SITE3,V09,D0204,KA01AB0341,login,1783823400000,1783823640000,8.80,8.51,12,2,closed,true
T000263,1783900800000,S3,shuttle,SITE2,V02,D0295,KA01AB1507,logout,1783899000000,1783899060000,25.64,29.08,24,9,closed,true
T000264,1785542400000,S2,shuttle,SITE3,V03,D0030,KA01AB1959,login,1785573000000,1785573060000,9.30,10.10,24,10,closed,true
T000265,1781827200000,S2,shuttle,SITE4,V07,D0148,KA01AB0522,login,1781857800000,1781857800000,18.27,20.97,24,24,closed,true
T000266,1782259200000,S1,shuttle,SITE3,V04,D0334,KA01AB1515,login,1782268200000,1782268320000,8.28,8.15,24,23,closed,true
T000267,1782000000000,S3,nodal,SITE1,V05,D0284,KA01AB0877,logout,1781998200000,1781998380000,37.74,38.30,12,12,closed,true
T000268,1783468800000,S2,nodal,SITE1,V11,D0181,KA01AB1898,logout,1783531800000,1783531860000,19.87,22.09,12,12,closed,true
T000269,1787875200000,S1,nodal,SITE4,V04,D0184,KA01AB1173,logout,1787916600000,1787916780000,17.33,19.81,12,3,closed,true
T000270,1784332800000,S2,shuttle,SITE3,V02,D0055,KA01AB1364,login,1784363400000,1784364720000,8.86,8.46,24,4,closed,true
T000271,1786838400000,S3,shuttle,SITE3,V01,D0104,KA01AB0874,login,1786894200000,1786894260000,8.12,8.75,24,7,closed,true
T000272,1788220800000,S1,shuttle,SITE4,V02,D0025,KA01AB1976,logout,1788262200000,1788264300000,27.23,30.42,24,22,closed,true
T000273,1783728000000,S3,nodal,SITE1,V06,D0333,KA01AB1120,login,1783783800000,1783783920000,32.08,31.97,12,7,closed,true
T000274,1785196800000,S2,cab,SITE2,V11,D0303,KA01AB0468,logout,1785259800000,1785259860000,10.61,11.81,4,3,closed,true,UNEXPECTED_EXTRA_FIELD
T000275,1784937600000,S2,nodal,SITE3,V09,D0012,KA01AB1056,login,1784968200000,1784968200000,18.19,20.00,12,9,closed,true
T000276,1781481600000,S1,nodal,SITE3,V10,D0394,KA01AB1451,login,1781490600000,1781490600000,15.95,15.75,12,1,closed,true
T000277,1786320000000,S2,cab,SITE3,V03,D0298,KA01AB0078,login,1786350600000,1786350660000,9.61,10.32,4,4,closed,true
T000278,1783987200000,S3,nodal,SITE1,V06,D0093,KA01AB0005,logout,1783985400000,1783985640000,18.31,17.75,12,11,closed,true
T000279,1780963200000,S3,cab,SITE3,V02,D0299,KA01AB1953,login,1781019000000,1781019180000,40.41,43.59,4,3,closed,true
T000280,1782432000000,S2,cab,SITE2,V06,D0344,KA01AB1922,login,1782462600000,1782465240000,12.78,13.57,4,2,closed,true
T000281,1786406400000,S2,shuttle,SITE3,V02,D0106,KA01AB1683,logout,1786469400000,1786470660000,21.69,21.39,24,21,closed,true
T000282,1788480000000,S2,cab,SITE3,V08,D0141,KA01AB0472,logout,1788543000000,1788543120000,24.09,24.94,4,4,closed,true
T000283,1787702400000,S1,nodal,SITE2,V07,D0319,KA01AB0985,login,1787711400000,1787711580000,12.60,13.89,12,3,closed,true
T000284,1782000000000,S3,cab,SITE3,V03,D0359,KA01AB1297,login,1782055800000,1782055860000,8.81,9.28,4,3,closed,true
T000285,1783987200000,S2,shuttle,SITE4,V11,D0353,KA01AB0354,login,1784017800000,1784018820000,15.92,15.68,24,5,closed,true
T000286,1785542400000,S2,cab,SITE2,V08,D0228,KA01AB1937,login,1785573000000,1785573240000,16.00,17.20,4,1,closed,true
T000287,1785283200000,S3,shuttle,SITE2,V06,D0225,KA01AB1674,logout,1785281400000,1785281580000,13.48,14.55,24,22,closed,true
T000288,1788480000000,S3,shuttle,SITE4,V11,D0158,KA01AB0168,logout,1788478200000,1788478200000,21.33,21.68,24,11,closed,true
T000289,1783468800000,S2,nodal,SITE4,V10,D0377,KA01AB0629,login,1783499400000,1783499580000,34.84,33.63,12,3,closed,true
T000290,1781136000000,S2,nodal,SITE1,V11,D0363,KA01AB1496,login,1781166600000,1781166720000,8.47,8.71,12,9,closed,true
T000291,1787961600000,S3,nodal,SITE2,V11,D0072,KA01AB1115,logout,1787959800000,1787960700000,14.87,15.75,12,6,closed,true
T000292,1788220800000,S1,shuttle,SITE2,V10,D0030,KA01AB1429,login,1788229800000,1788229800000,12.45,14.22,24,18,closed,true
T000293,1785369600000,S2,nodal,SITE1,V05,D0156,KA01AB0798,logout,1785432600000,1785432720000,19.21,21.45,12,1,closed,true
T000294,1781740800000,S2,nodal,SITE2,V12,D0201,KA01AB0544,logout,1781803800000,1781803800000,30.89,29.67,12,12,closed,true
T000295,1781740800000,S1,nodal,SITE1,V09,D0361,KA01AB1402,logout,1781782200000,1781782200000,24.57,23.54,12,3,closed,true
T000296,1788307200000,S2,cab,SITE1,V05,D0134,KA01AB0319,login,1788337800000,1788337980000,38.58,42.85,4,2,closed,true
T000297,1787702400000,S3,nodal,SITE1,V07,D0348,KA01AB0653,login,1787758200000,1787758440000,8.04,8.95,12,4,closed,true
T000298,1783814400000,S3,nodal,SITE1,V09,D0164,KA01AB1600,login,1783870200000,1783870260000,18.86,17.98,12,4,closed,true
T000299,1781481600000,S3,shuttle,SITE1,V08,D0253,KA01AB1577,logout,1781479800000,1781479860000,22.32,25.26,24,1,closed,true
T000300,1788480000000,S3,nodal,SITE1,V07,D0181,KA01AB1771,logout,1788478200000,,33.92,36.59,12,5,open,false
T000301,1786320000000,S1,shuttle,SITE3,V07,D0245,KA01AB0203,login,1786329000000,1786329120000,31.05,33.50,24,15,closed,true
T000302,1785628800000,S3,cab,SITE4,V12,D0262,KA01AB0451,login,1785684600000,1785684780000,18.93,19.32,4,1,closed,true
T000303,1786665600000,S1,nodal,SITE3,V10,D0226,KA01AB1898,logout,1786707000000,1786707060000,22.54,24.48,12,11,closed,true
T000304,1784160000000,S3,cab,SITE3,V04,D0386,KA01AB1199,logout,1784158200000,1784158440000,12.24,12.41,4,4,closed,true
T000305,1787097600000,S3,nodal,SITE1,V08,D0213,KA01AB0277,logout,1787095800000,1787095920000,27.20,27.86,12,3,closed,true
T000306,1782000000000,S2,shuttle,SITE3,V10,D0335,KA01AB0029,logout,1782063000000,1782063000000,19.09,20.95,24,16,closed,true
T000307,1780963200000,S3,nodal,SITE3,V09,D0111,KA01AB1294,login,1781019000000,1781019240000,24.13,27.34,12,7,closed,true
T000308,1782432000000,S2,nodal,SITE2,V12,D0139,KA01AB1889,login,1782462600000,1782462780000,21.42,20.89,12,6,closed,true
T000309,1785196800000,S3,shuttle,SITE2,V03,D0050,KA01AB0832,logout,1785195000000,1785195000000,16.12,17.43,24,21,closed,true
T000310,1788220800000,S3,nodal,SITE2,V02,D0177,KA01AB1262,logout,1788219000000,1788219900000,34.29,37.51,12,2,closed,true
T000311,1783036800000,S1,nodal,SITE3,V01,D0039,KA01AB0261,logout,1783078200000,1783078200000,39.78,38.62,12,12,closed,true
T000312,1784505600000,S2,shuttle,SITE2,V06,D0194,KA01AB1411,login,1784536200000,1784538780000,21.28,23.90,24,20,closed,true
T000313,1783209600000,S2,nodal,SITE4,V12,D0060,KA01AB1004,login,1783240200000,1783241280000,34.30,38.28,12,12,closed,true
T000314,1781568000000,S1,nodal,SITE1,V01,D0205,KA01AB1010,logout,1781609400000,1781609520000,34.33,37.47,12,9,closed,true
T000315,1781481600000,S2,nodal,SITE1,V05,D0373,KA01AB0105,login,1781512200000,1781514660000,28.24,27.44,12,10,closed,true
T000316,1783296000000,S1,cab,SITE3,V05,D0349,KA01AB0661,login,1783305000000,1783305240000,22.48,25.71,4,2,closed,true
T000317,1780876800000,S1,nodal,SITE2,V03,D0292,KA01AB0275,logout,1780918200000,1780918320000,17.60,18.42,12,12,closed,true
T000318,1784419200000,S1,shuttle,SITE3,V01,D0071,KA01AB1222,login,1784428200000,1784428200000,9.90,10.67,24,13,closed,true
T000319,1784678400000,S3,shuttle,SITE4,V10,D0181,KA01AB1094,logout,1784676600000,1784676840000,29.71,29.10,24,6,closed,true
T000320,1786579200000,S2,cab,SITE3,V05,D0069,KA01AB0479,logout,1786642200000,1786642320000,18.65,21.39,4,4,closed,false,UNEXPECTED_EXTRA_FIELD
T000321,1784592000000,S3,nodal,SITE2,V11,D0200,KA01AB0369,logout,1784590200000,1784590380000,37.03,38.14,12,11,closed,true
T000322,1786924800000,S2,nodal,SITE1,V10,D0076,KA01AB0995,logout,1786987800000,1786987920000,34.27,34.38,12,7,closed,true
T000323,1783814400000,S2,nodal,SITE4,V07,D0145,KA01AB0463,login,1783845000000,1783845120000,40.46,42.32,12,10,closed,true
T000324,1785024000000,S1,nodal,SITE1,V05,D0170,KA01AB1677,logout,1785065400000,1785067200000,18.15,19.73,12,8,closed,true
T000325,1781568000000,S1,nodal,SITE1,V05,D0327,KA01AB0512,logout,1781609400000,1781611260000,38.56,39.72,12,8,closed,true
T000326,1781827200000,S1,shuttle,SITE1,V01,D0234,KA01AB0495,login,1781836200000,1781836380000,31.85,31.05,24,23,closed,true
T000327,1786665600000,S2,nodal,SITE4,V05,D0221,KA01AB1267,logout,1786728600000,1786729800000,24.90,25.47,12,12,closed,true
T000328,1784332800000,S2,nodal,SITE1,V08,D0366,KA01AB1958,logout,1784395800000,1784396040000,23.79,23.18,12,2,closed,true
T000329,1781913600000,S3,shuttle,SITE2,V12,D0268,KA01AB0424,login,1781969400000,,42.63,43.65,24,19,open,true
T000330,1785196800000,S3,shuttle,SITE3,V03,D0254,KA01AB0340,logout,1785195000000,1785195120000,41.08,46.82,24,24,closed,true
T000331,1781308800000,S2,cab,SITE4,V07,D0242,KA01AB1276,login,1781339400000,1781339520000,30.04,34.31,4,2,closed,true
T000332,1782864000000,S2,nodal,SITE4,V11,D0127,KA01AB1072,logout,1782927000000,1782927000000,28.28,31.95,12,10,closed,true
T000333,1784419200000,S1,shuttle,SITE1,V03,D0268,KA01AB1256,logout,1784460600000,1784460840000,31.90,35.19,24,22,closed,true
T000334,1786147200000,S1,cab,SITE1,V08,D0367,KA01AB1447,login,1786156200000,1786156200000,36.32,35.63,4,3,closed,true
T000335,1788307200000,S1,nodal,SITE2,V09,D0121,KA01AB1138,logout,1788348600000,1788348780000,23.40,23.75,12,5,closed,true
T000336,1786406400000,S3,shuttle,SITE2,V12,D0018,KA01AB0117,login,1786462200000,1786462440000,31.80,31.48,24,4,closed,true
T000337,1786147200000,S3,nodal,SITE2,V11,D0239,KA01AB0528,login,1786203000000,1786203060000,38.17,41.17,12,11,closed,true
T000338,1786406400000,S3,shuttle,SITE1,V05,D0235,KA01AB0197,login,1786462200000,1786462320000,36.91,36.28,24,3,closed,true
T000339,1787270400000,S2,shuttle,SITE1,V05,D0018,KA01AB1436,login,1787301000000,1787301180000,20.64,22.18,24,3,closed,true
T000340,1782345600000,S2,shuttle,SITE3,V10,D0185,KA01AB0296,login,1782376200000,1782376380000,20.95,21.57,24,11,closed,true
T000341,1782000000000,S1,shuttle,SITE4,V12,D0184,KA01AB0229,logout,1782041400000,1782041400000,21.50,23.22,24,5,closed,true
T000342,1781654400000,S1,shuttle,SITE3,V04,D0050,KA01AB0046,login,1781663400000,1781663400000,30.20,32.11,24,3,closed,true
T000343,1787961600000,S1,cab,SITE3,V06,D0221,KA01AB1665,login,1787970600000,1787970600000,31.47,34.66,4,1,closed,true
T000344,1783814400000,S3,cab,SITE1,V06,D0175,KA01AB0303,login,1783870200000,1783870440000,19.45,21.42,4,1,closed,true
T000345,1788220800000,S1,shuttle,SITE3,V10,D0343,KA01AB1282,login,1788229800000,1788231660000,15.35,15.08,24,3,closed,true
T000346,1781568000000,S1,nodal,SITE1,V03,D0300,KA01AB1549,login,1781577000000,1781577060000,9.51,9.87,12,3,closed,true
T000347,1782864000000,S3,nodal,SITE1,V06,D0077,KA01AB0249,login,1782919800000,1782919980000,40.54,46.46,12,1,closed,true
T000348,1785110400000,S2,nodal,SITE3,V03,D0033,KA01AB0398,logout,1785173400000,1785173580000,14.45,16.27,12,4,closed,true
T000349,1784937600000,S1,shuttle,SITE1,V02,D0324,KA01AB1440,login,1784946600000,1784946720000,17.36,17.87,24,9,closed,true
T000350,1781913600000,S1,nodal,SITE2,V01,D0226,KA01AB0470,logout,1781955000000,1781955120000,38.10,43.06,12,10,closed,true
T000351,1783036800000,S1,cab,SITE4,V04,D0221,KA01AB1694,logout,1783078200000,1783078320000,25.78,25.51,4,3,closed,true
T000352,1783900800000,S1,nodal,SITE1,V11,D0255,KA01AB0364,login,1783909800000,1783909920000,10.44,10.90,12,4,closed,true
T000353,1788307200000,S3,shuttle,SITE3,V02,D0326,KA01AB0787,logout,1788305400000,1788305520000,29.96,30.85,24,7,closed,true
T000354,1782345600000,S1,shuttle,SITE2,V06,D0191,KA01AB1222,logout,1782387000000,1782389520000,30.05,31.20,24,21,closed,true
T000355,1781913600000,S3,nodal,SITE2,V06,D0124,KA01AB0242,login,1781969400000,1781969640000,20.93,21.13,12,12,closed,true
T000356,1784937600000,S2,shuttle,SITE3,V10,D0311,KA01AB0832,logout,1785000600000,1785000840000,22.92,23.63,24,23,closed,true
T000357,1783987200000,S3,cab,SITE1,V01,D0241,KA01AB1274,logout,1783985400000,1783985400000,13.05,14.47,4,4,closed,true
T000358,1782777600000,S1,nodal,SITE4,V02,D0046,KA01AB1687,login,1782786600000,1782786780000,39.66,40.05,12,2,closed,true
T000359,1783123200000,S2,shuttle,SITE3,V01,D0266,KA01AB0094,logout,1783186200000,1783187880000,27.32,28.05,24,8,closed,true
T000360,1783814400000,S1,shuttle,SITE2,V03,D0084,KA01AB0247,logout,1783855800000,1783855920000,27.76,30.57,24,16,closed,true
T000361,1785369600000,S1,shuttle,SITE4,V08,D0117,KA01AB1851,login,1785378600000,1785378600000,33.63,35.97,24,12,closed,true
T000362,1785283200000,S2,shuttle,SITE4,V08,D0128,KA01AB1951,login,1785313800000,1785313920000,23.25,24.64,24,21,closed,true
T000363,1784160000000,S2,nodal,SITE3,V03,D0114,KA01AB1206,login,1784190600000,1784190840000,16.98,16.59,12,10,closed,true
T000364,1788220800000,S3,shuttle,SITE4,V02,D0051,KA01AB1788,logout,1788219000000,1788219000000,38.57,44.12,24,10,closed,true
T000365,1780876800000,S2,nodal,SITE3,V03,D0214,KA01AB1384,logout,1780939800000,1780939800000,38.04,37.38,12,6,closed,true
T000366,1785369600000,S2,nodal,SITE2,V07,D0398,KA01AB1149,login,1785400200000,1785400260000,36.82,39.13,12,9,closed,true
T000367,1785888000000,S1,cab,SITE4,V12,D0055,KA01AB1499,login,1785897000000,1785897120000,13.98,15.39,4,2,closed,true
T000368,1783728000000,S1,cab,SITE1,V02,D0225,KA01AB0211,logout,1783769400000,1783769400000,18.91,21.30,4,4,closed,true
