trip_id,employee_id,rating,comment,language
T005991,E03377,1,"Waited forty minutes with no update",en
T005995,E02114,4,"Driver was punctual and polite",en
T005996,E01288,5,"Driver was punctual and polite",en
T006000,E00017,3,"Driver was punctual and polite",en
T006001,E03959,3,"Driver was punctual and polite",en
T006003,E03651,3,"Driver was punctual and polite",en
T006004,E02064,4,"Driver was punctual and polite",en
T006009,E01445,5,"Driver was punctual and polite",en
T006010,E03256,4,"Driver was punctual and polite",en
T006014,E02231,4,"Driver samayaniki vachadu, baagundi",te
T006015,E02252,3,"Driver samayaniki vachadu, baagundi",te
T006024,E03530,2,"Waited forty minutes with no update",en
T006025,E00422,4,"Driver was punctual and polite",en
T991738,E02502,3,"Driver was punctual and polite",en
T006027,E03016,5,"Cab samay par aaya, driver acha tha",hi
T993697,E02965,3,"Driver samayaniki vachadu, baagundi",te
T006033,E03501,3,"Cab samay par aaya, driver acha tha",hi
T006036,E00961,4,"Driver was punctual and polite",en
T006037,E02702,5,"Driver was punctual and polite",en
T006040,E00964,5,"Cab samay par aaya, driver acha tha",hi
T006041,E03813,4,"Driver was punctual and polite",en
T006046,E00209,4,"Driver was punctual and polite",en
T006049,E03268,4,"Driver samayaniki vachadu, baagundi",te
T006050,E00298,3,"Cab samayakke bantu, chennagitru",kn
T006055,E01407,5,"Driver was punctual and polite",en
T006056,E03090,5,"Driver was punctual and polite",en
T006058,E03177,2,"Cab bahut late tha, koi soochna nahi mili",hi
T006064,E01439,3,"Driver was punctual and polite",en
T006065,E02514,4,"Driver was punctual and polite",en
T006068,E03300,5,"Cab samay par aaya, driver acha tha",hi
T006069,E02709,4,"Driver was punctual and polite",en
T006070,E00154,3,"Cab samay par aaya, driver acha tha",hi
T006077,E01596,3,"Driver samayaniki vachadu, baagundi",te
T006081,E03584,5,"Cab samay par aaya, driver acha tha",hi
T006084,E02534,3,"Driver was punctual and polite",en
T006085,E02435,5,"Driver was punctual and polite",en
T006090,E01742,5,"Driver samayaniki vachadu, baagundi",te
T006092,E03451,4,"Driver was punctual and polite",en
T006095,E03062,5,"Vandi sariyana neratthil vanthathu",ta
T006098,E01891,4,"Cab samay par aaya, driver acha tha",hi
T006104,E02659,5,"Driver samayaniki vachadu, baagundi",te
T006110,E02349,5,"Driver was punctual and polite",en
T006111,E02541,5,"Driver was punctual and polite",en
T006112,E01355,3,"Driver was punctual and polite",en
T006118,E00417,3,"Driver samayaniki vachadu, baagundi",te
T006120,E00121,4,"Vandi sariyana neratthil vanthathu",ta
T006125,E03043,4,"Driver was punctual and polite",en
T006126,E03245,4,"Driver was punctual and polite",en
T006127,E00557,4,"Driver samayaniki vachadu, baagundi",te
T006128,E03499,5,"Driver was punctual and polite",en
T006134,E01814,4,"Driver was punctual and polite",en
T006135,E03295,3,"Vandi sariyana neratthil vanthathu",ta
T006137,E02349,5,"Cab samayakke bantu, chennagitru",kn
T006138,E00521,1,"Vandi romba late, thagaval illai",ta
T006140,E02233,4,"Driver was punctual and polite",en
T006141,E01386,4,"Driver was punctual and polite",en
T006142,E00707,4,"Driver was punctual and polite",en
T006145,E00935,4,"Vandi sariyana neratthil vanthathu",ta
T006146,E02479,3,"Driver was punctual and polite",en
T006153,E03163,4,"Cab samay par aaya, driver acha tha",hi
T006161,E00650,5,"Driver was punctual and polite",en
T006170,E02800,3,"Driver was punctual and polite",en
T006172,E00932,5,"Cab samayakke bantu, chennagitru",kn
T006174,E03647,4,"Driver was punctual and polite",en
T006176,E00106,2,"Waited forty minutes with no update",en
T006178,E02630,5,"Driver was punctual and polite",en
T006182,E03235,4,"Driver was punctual and polite",en
T006198,E03391,3,"Driver was punctual and polite",en
T006203,E02073,3,"Driver was punctual and polite",en
T006206,E03159,3,"Driver samayaniki vachadu, baagundi",te
T006208,E02010,4,"Driver was punctual and polite",en
T006210,E03898,4,"Driver was punctual and polite",en
T006211,E02555,3,"Cab samay par aaya, driver acha tha",hi
T006214,E00427,5,"Driver was punctual and polite",en
T006218,E00069,4,"Driver was punctual and polite",en
T006220,E01798,5,"Driver was punctual and polite",en
T006221,E03046,5,"Vandi sariyana neratthil vanthathu",ta
T006224,E01157,4,"Driver was punctual and polite",en
T006225,E00906,4,"Vandi sariyana neratthil vanthathu",ta
T991025,E00572,4,"Driver was punctual and polite",en
T006233,E01777,4,"Driver was punctual and polite",en
T006235,E02882,2,"Cab bahut late tha, koi soochna nahi mili",hi
T006236,E02259,5,"Driver was punctual and polite",en
T006242,E00020,4,"Driver was punctual and polite",en
T006244,E03005,5,"Driver was punctual and polite",en
T006248,E00168,3,"Driver was punctual and polite",en
T006249,E01240,3,"Cab samay par aaya, driver acha tha",hi
T006256,E03724,4,"Driver was punctual and polite",en
T006257,E00190,5,"Driver was punctual and polite",en
T006258,E03968,2,"Cab bahut late tha, koi soochna nahi mili",hi
T006259,E00617,5,"Driver was punctual and polite",en
T006260,E00015,4,"Driver was punctual and polite",en
T006261,E02855,3,"Driver was punctual and polite",en
T006264,E03978,3,"Vandi sariyana neratthil vanthathu",ta
T006266,E02931,1,"Waited forty minutes with no update",en
T006270,E01861,3,"Vandi sariyana neratthil vanthathu",ta
T006274,E00202,3,"Driver was punctual and polite",en
T006276,E00683,4,"Vandi sariyana neratthil vanthathu",ta
T006278,E03544,5,"Vandi sariyana neratthil vanthathu",ta
T006284,E03486,3,"Driver was punctual and polite",en
T006287,E03315,3,"Cab samayakke bantu, chennagitru",kn
T006291,E02850,4,"Vandi sariyana neratthil vanthathu",ta
T006292,E00714,3,"Driver was punctual and polite",en
T006297,E00874,5,"Driver was punctual and polite",en
T006298,E02828,4,"Driver was punctual and polite",en
T006306,E01573,3,"Cab samayakke bantu, chennagitru",kn
T006307,E01199,4,"Cab samay par aaya, driver acha tha",hi
T006308,E00568,5,"Vandi sariyana neratthil vanthathu",ta
T006310,E03966,3,"Driver was punctual and polite",en
T006313,E00672,5,"Cab samayakke bantu, chennagitru",kn
T006315,E02140,5,"Driver was punctual and polite",en
T006316,E01467,5,"Driver was punctual and polite",en
T006317,E00514,3,"Driver was punctual and polite",en
T006320,E00560,3,"Driver was punctual and polite",en
T006321,E03496,5,"Driver was punctual and polite",en
T006322,E01343,5,"Cab samayakke bantu, chennagitru",kn
T006323,E01500,5,"Cab samayakke bantu, chennagitru",kn
T006325,E00322,3,"Driver was punctual and polite",en
T006327,E02323,3,"Driver was punctual and polite",en
T006328,E00852,1,"Waited forty minutes with no update",en
T006329,E03249,3,"Driver was punctual and polite",en
T006333,E01212,4,"Vandi sariyana neratthil vanthathu",ta
T006335,E02042,3,"Driver was punctual and polite",en
T006336,E00044,5,"Cab samayakke bantu, chennagitru",kn
T006337,E03082,4,"Driver was punctual and polite",en
T006338,E00045,4,"Driver samayaniki vachadu, baagundi",te
T006343,E00476,4,"Driver was punctual and polite",en
T006345,E02846,2,"Waited forty minutes with no update",en
T006347,E01776,3,"Driver samayaniki vachadu, baagundi",te
T006349,E01967,1,"Cab bahut late tha, koi soochna nahi mili",hi
T006356,E03237,5,"Driver was punctual and polite",en
T006361,E00579,3,"Cab samayakke bantu, chennagitru",kn
T006367,E03231,4,"Cab samayakke bantu, chennagitru",kn
T006376,E01912,2,"Waited forty minutes with no update",en
T006377,E03677,3,"Driver was punctual and polite",en
T006380,E02077,5,"Driver was punctual and polite",en
T006384,E00585,4,"Driver was punctual and polite",en
T006388,E02831,5,"Driver samayaniki vachadu, baagundi",te
T006390,E02230,1,"Waited forty minutes with no update",en
T006391,E00144,3,"Driver samayaniki vachadu, baagundi",te
T006395,E01709,5,"Driver was punctual and polite",en
T006397,E03626,5,"Driver was punctual and polite",en
T006399,E02262,4,"Driver was punctual and polite",en
T006405,E03573,5,"Driver samayaniki vachadu, baagundi",te
T006407,E02584,4,"Driver was punctual and polite",en
T006410,E02973,4,"Driver was punctual and polite",en
T006412,E01743,4,"Cab samay par aaya, driver acha tha",hi
T006414,E03616,3,"Driver was punctual and polite",en
T006420,E01778,3,"Driver was punctual and polite",en
T006423,E00672,5,"Cab samayakke bantu, chennagitru",kn
T006432,E00118,3,"Driver was punctual and polite",en
T006433,E03316,3,"Driver was punctual and polite",en
T006439,E01863,3,"Driver samayaniki vachadu, baagundi",te
T006442,E01151,3,"Driver was punctual and polite",en
T006443,E00492,1,"Vandi romba late, thagaval illai",ta
T006445,E02252,3,"Driver was punctual and polite",en
T006450,E02101,4,"Cab samayakke bantu, chennagitru",kn
T006452,E00048,5,"Driver was punctual and polite",en
T006453,E03165,5,"Driver was punctual and polite",en
T006454,E00300,5,"Driver was punctual and polite",en
T006458,E00266,3,"Cab samay par aaya, driver acha tha",hi
T006461,E02628,5,"Driver was punctual and polite",en
T006465,E03215,3,"Vandi sariyana neratthil vanthathu",ta
T006467,E00442,5,"Vandi sariyana neratthil vanthathu",ta
T006468,E02910,5,"Driver was punctual and polite",en
T006470,E00206,3,"Driver was punctual and polite",en
T006473,E03302,4,"Driver was punctual and polite",en
T006477,E02092,3,"Driver was punctual and polite",en
T006479,E00596,3,"Driver was punctual and polite",en
T991914,E02287,3,"Driver was punctual and polite",en
T006484,E00861,3,"Driver samayaniki vachadu, baagundi",te
T006485,E02130,1,"Cab chala late ayindi, sammachaaram ledu",te
T006487,E01596,3,"Cab samayakke bantu, chennagitru",kn
T006489,E00462,4,"Vandi sariyana neratthil vanthathu",ta
T006490,E00528,5,"Cab samay par aaya, driver acha tha",hi
T006492,E03153,3,"Driver was punctual and polite",en
T992371,E02588,5,"Driver was punctual and polite",en
T006496,E02928,5,"Driver was punctual and polite",en
T006498,E02036,3,"Driver was punctual and polite",en
T006500,E02606,3,"Cab samay par aaya, driver acha tha",hi
T006503,E00780,5,"Driver was punctual and polite",en
T006504,E01423,3,"Cab samayakke bantu, chennagitru",kn
T006508,E01958,5,"Driver was punctual and polite",en
T006513,E00791,4,"Driver was punctual and polite",en
T006516,E03226,4,"Cab samay par aaya, driver acha tha",hi
T995816,E03502,2,"Waited forty minutes with no update",en
T006518,E03680,4,"Cab samay par aaya, driver acha tha",hi
T006520,E02541,4,"Driver was punctual and polite",en
T006524,E01231,4,"Vandi sariyana neratthil vanthathu",ta
T006526,E03210,3,"Driver samayaniki vachadu, baagundi",te
T006530,E03269,3,"Driver was punctual and polite",en
T995708,E03750,5,"Driver was punctual and polite",en
T006536,E00704,4,"Driver samayaniki vachadu, baagundi",te
T006539,E01160,4,"Driver was punctual and polite",en
T006540,E03594,4,"Driver was punctual and polite",en
T006541,E03031,5,"Cab samayakke bantu, chennagitru",kn
T006548,E03501,4,"Driver samayaniki vachadu, baagundi",te
T006549,E02395,3,"Driver was punctual and polite",en
T006551,E03990,3,"Driver samayaniki vachadu, baagundi",te
T006556,E03838,4,"Driver was punctual and polite",en
T006557,E03451,5,"Driver samayaniki vachadu, baagundi",te
T006558,E03168,3,"Driver was punctual and polite",en
T006566,E02487,3,"Vandi sariyana neratthil vanthathu",ta
T006567,E02165,5,"Cab samay par aaya, driver acha tha",hi
T006578,E01710,4,"Driver samayaniki vachadu, baagundi",te
T006581,E02070,5,"Vandi sariyana neratthil vanthathu",ta
T006583,E00538,3,"Driver was punctual and polite",en
T006584,E00354,4,"Driver was punctual and polite",en
T006585,E03471,4,"Driver was punctual and polite",en
T006586,E02129,1,"Waited forty minutes with no update",en
T006588,E01839,5,"Driver samayaniki vachadu, baagundi",te
T006593,E03056,4,"Driver was punctual and polite",en
T006596,E03204,5,"Driver was punctual and polite",en
T006600,E03434,3,"Vandi sariyana neratthil vanthathu",ta
T006601,E03704,2,"Waited forty minutes with no update",en
T006603,E00840,4,"Driver was punctual and polite",en
T006604,E01369,5,"Driver was punctual and polite",en
T006608,E03612,5,"Driver was punctual and polite",en
T006610,E03539,4,"Driver was punctual and polite",en
T006613,E00088,5,"Vandi sariyana neratthil vanthathu",ta
T006615,E02944,3,"Driver was punctual and polite",en
T006619,E01655,5,"Driver was punctual and polite",en
T006622,E01234,4,"Cab samayakke bantu, chennagitru",kn
T006625,E00711,5,"Driver was punctual and polite",en
T006631,E03757,4,"Driver was punctual and polite",en
T006634,E03268,4,"Driver samayaniki vachadu, baagundi",te
T006635,E02743,3,"Driver was punctual and polite",en
T006636,E01719,5,"Driver was punctual and polite",en
T006638,E02333,3,"Cab samayakke bantu, chennagitru",kn
T006639,E02663,2,"Waited forty minutes with no update",en
T006641,E01699,5,"Driver samayaniki vachadu, baagundi",te
T006646,E02642,4,"Driver was punctual and polite",en
T991795,E03445,3,"Driver samayaniki vachadu, baagundi",te
T006650,E02834,5,"Cab samayakke bantu, chennagitru",kn
T006651,E00667,5,"Vandi sariyana neratthil vanthathu",ta
T006662,E03711,4,"Cab samayakke bantu, chennagitru",kn
T006665,E02249,5,"Driver was punctual and polite",en
T006666,E01855,3,"Cab samay par aaya, driver acha tha",hi
T006668,E01933,5,"Driver was punctual and polite",en
T006671,E01375,2,"Waited forty minutes with no update",en
T006673,E03318,4,"Driver was punctual and polite",en
T006678,E03718,3,"Driver was punctual and polite",en
T006684,E02992,3,"Driver was punctual and polite",en
T006685,E00857,3,"Driver was punctual and polite",en
T006688,E01510,3,"Driver was punctual and polite",en
T006689,E01421,5,"Cab samayakke bantu, chennagitru",kn
T006692,E03340,3,"Driver was punctual and polite",en
T006709,E03198,4,"Driver was punctual and polite",en
T006714,E02521,5,"Driver was punctual and polite",en
T006715,E02811,5,"Driver was punctual and polite",en
T006718,E00571,5,"Driver samayaniki vachadu, baagundi",te
T006720,E01920,4,"Driver was punctual and polite",en
T006723,E03218,3,"Driver was punctual and polite",en
T006724,E00201,5,"Driver was punctual and polite",en
T006728,E00908,3,"Driver samayaniki vachadu, baagundi",te
T006729,E01178,5,"Vandi sariyana neratthil vanthathu",ta
T006730,E00591,2,"Cab chala late ayindi, sammachaaram ledu",te
T006733,E01262,3,"Driver was punctual and polite",en
T006734,E02602,5,"Vandi sariyana neratthil vanthathu",ta
T006743,E02751,4,"Driver was punctual and polite",en
T006744,E00068,5,"Cab samay par aaya, driver acha tha",hi
T006746,E02408,4,"Vandi sariyana neratthil vanthathu",ta
T998263,E03923,4,"Cab samay par aaya, driver acha tha",hi
T006749,E01530,4,"Driver was punctual and polite",en
T006752,E00719,3,"Driver was punctual and polite",en
T006753,E02128,4,"Cab samayakke bantu, chennagitru",kn
T006754,E01816,3,"Driver was punctual and polite",en
T006755,E03305,3,"Driver samayaniki vachadu, baagundi",te
T006760,E01082,5,"Driver was punctual and polite",en
T006762,E01967,1,"Waited forty minutes with no update",en
T006765,E01416,3,"Cab samay par aaya, driver acha tha",hi
T006768,E02721,3,"Driver was punctual and polite",en
T006769,E03599,3,"Driver was punctual and polite",en
T006770,E01329,5,"Driver was punctual and polite",en
T006782,E00444,3,"Driver was punctual and polite",en
T006787,E00205,3,"Vandi sariyana neratthil vanthathu",ta
T006789,E01465,4,"Driver was punctual and polite",en
T006794,E01033,5,"Driver was punctual and polite",en
T006796,E01193,4,"Cab samay par aaya, driver acha tha",hi
T006801,E01153,3,"Vandi sariyana neratthil vanthathu",ta
T006802,E02542,4,"Cab samay par aaya, driver acha tha",hi
T006805,E01946,3,"Driver was punctual and polite",en
T006806,E03060,4,"Cab samayakke bantu, chennagitru",kn
T006814,E02034,3,"Driver was punctual and polite",en
T006816,E02883,4,"Driver was punctual and polite",en
T006819,E02588,3,"Driver was punctual and polite",en
T006820,E03221,4,"Driver was punctual and polite",en
T006825,E01032,4,"Cab samay par aaya, driver acha tha",hi
T006829,E03610,4,"Driver was punctual and polite",en
T006830,E01067,4,"Driver was punctual and polite",en
T006833,E02041,5,"Driver was punctual and polite",en
T006839,E02939,3,"Driver samayaniki vachadu, baagundi",te
T006840,E00852,3,"Cab samay par aaya, driver acha tha",hi
T006843,E03670,3,"Driver was punctual and polite",en
T006844,E02569,4,"Vandi sariyana neratthil vanthathu",ta
T006848,E02022,2,"Waited forty minutes with no update",en
T006850,E01958,3,"Vandi sariyana neratthil vanthathu",ta
T006852,E00439,4,"Driver was punctual and polite",en
T006853,E03641,4,"Driver was punctual and polite",en
T995279,E03739,5,"Driver was punctual and polite",en
T006855,E03795,3,"Cab samay par aaya, driver acha tha",hi
T006857,E00678,5,"Driver was punctual and polite",en
T006862,E01600,4,"Driver was punctual and polite",en
T006866,E00649,5,"Driver was punctual and polite",en
T006867,E02999,3,"Cab samay par aaya, driver acha tha",hi
T006872,E02950,5,"Driver was punctual and polite",en
T006875,E02324,5,"Driver was punctual and polite",en
T006878,E03043,3,"Driver was punctual and polite",en
T006880,E00508,4,"Driver was punctual and polite",en
T006884,E00664,5,"Driver was punctual and polite",en
T006886,E02159,4,"Driver was punctual and polite",en
T006887,E01852,3,"Driver samayaniki vachadu, baagundi",te
T006890,E01365,4,"Cab samay par aaya, driver acha tha",hi
T006893,E00422,1,"Waited forty minutes with no update",en
T006894,E03495,3,"Driver samayaniki vachadu, baagundi",te
T006895,E00922,3,"Driver was punctual and polite",en
T006897,E02271,3,"Driver was punctual and polite",en
T006902,E01280,5,"Driver was punctual and polite",en
T006903,E01361,3,"Driver was punctual and polite",en
T006907,E00205,4,"Driver was punctual and polite",en
T006910,E00667,3,"Cab samay par aaya, driver acha tha",hi
T006912,E01006,3,"Driver samayaniki vachadu, baagundi",te
T006915,E03491,3,"Driver was punctual and polite",en
T006923,E00519,3,"Driver samayaniki vachadu, baagundi",te
T006924,E03598,5,"Driver was punctual and polite",en
T006925,E01260,3,"Driver was punctual and polite",en
T006926,E02174,5,"Driver was punctual and polite",en
T006932,E03064,5,"Cab samayakke bantu, chennagitru",kn
T006934,E02750,5,"Driver was punctual and polite",en
T991517,E02022,4,"Driver was punctual and polite",en
T006942,E03523,2,"Waited forty minutes with no update",en
T006945,E03298,3,"Driver was punctual and polite",en
T006948,E00075,3,"Driver was punctual and polite",en
T006950,E03505,5,"Driver samayaniki vachadu, baagundi",te
T006951,E01668,5,"Driver was punctual and polite",en
T006952,E01863,3,"Driver was punctual and polite",en
T006959,E02413,5,"Cab samay par aaya, driver acha tha",hi
T006963,E03777,3,"Driver was punctual and polite",en
T006964,E00025,3,"Cab samay par aaya, driver acha tha",hi
T006965,E00084,5,"Driver was punctual and polite",en
T006972,E00475,3,"Driver was punctual and polite",en
T006977,E03414,5,"Driver samayaniki vachadu, baagundi",te
T006982,E02728,3,"Driver was punctual and polite",en
T006983,E00761,5,"Driver was punctual and polite",en
T006985,E02528,4,"Driver was punctual and polite",en
T006986,E03631,3,"Cab samayakke bantu, chennagitru",kn
T006994,E02962,4,"Driver was punctual and polite",en
T007000,E03331,1,"Waited forty minutes with no update",en
T007004,E00861,5,"Driver was punctual and polite",en
T007006,E02951,3,"Driver was punctual and polite",en
T007008,E00019,4,"Driver was punctual and polite",en
T007011,E03526,3,"Driver was punctual and polite",en
T007013,E01650,5,"Driver was punctual and polite",en
T007015,E03864,5,"Vandi sariyana neratthil vanthathu",ta
T007025,E00132,5,"Driver was punctual and polite",en
T007035,E03538,5,"Driver was punctual and polite",en
T007036,E02118,3,"Driver was punctual and polite",en
T007039,E03751,5,"Driver samayaniki vachadu, baagundi",te
T007042,E00644,4,"Driver was punctual and polite",en
T007045,E03656,4,"Cab samay par aaya, driver acha tha",hi
T007047,E03494,5,"Driver was punctual and polite",en
T007049,E01720,4,"Driver was punctual and polite",en
T007051,E01480,3,"Cab samayakke bantu, chennagitru",kn
T007052,E00181,3,"Driver was punctual and polite",en
T007053,E02061,4,"Vandi sariyana neratthil vanthathu",ta
T007057,E03928,4,"Driver was punctual and polite",en
T007058,E00697,1,"Cab tumba late aytu, maahiti sigalilla",kn
T007061,E00700,5,"Cab samay par aaya, driver acha tha",hi
T007066,E03162,5,"Driver was punctual and polite",en
T007067,E02847,5,"Driver samayaniki vachadu, baagundi",te
T007073,E03005,5,"Driver was punctual and polite",en
T007076,E00310,5,"Cab samayakke bantu, chennagitru",kn
T007078,E00297,3,"Driver was punctual and polite",en
T007079,E01479,4,"Driver was punctual and polite",en
T007080,E01189,4,"Vandi sariyana neratthil vanthathu",ta
T007081,E03765,3,"Driver samayaniki vachadu, baagundi",te
T007082,E01091,4,"Cab samayakke bantu, chennagitru",kn
T007085,E01605,4,"Driver was punctual and polite",en
T007086,E01837,4,"Cab samayakke bantu, chennagitru",kn
T007089,E01275,5,"Driver was punctual and polite",en
T007090,E02562,5,"Driver was punctual and polite",en
T007096,E02515,5,"Vandi sariyana neratthil vanthathu",ta
T007097,E03525,3,"Driver was punctual and polite",en
T007105,E01992,4,"Driver was punctual and polite",en
T007106,E02326,4,"Driver was punctual and polite",en
T007111,E01826,5,"Driver was punctual and polite",en
T007112,E03791,4,"Driver was punctual and polite",en
T007123,E02069,5,"Driver was punctual and polite",en
T007125,E03717,5,"Driver was punctual and polite",en
T007126,E03898,5,"Vandi sariyana neratthil vanthathu",ta
T007130,E02525,4,"Vandi sariyana neratthil vanthathu",ta
T007131,E03748,5,"Cab samayakke bantu, chennagitru",kn
T007132,E03913,4,"Vandi sariyana neratthil vanthathu",ta
T007137,E00329,4,"Vandi sariyana neratthil vanthathu",ta
T007139,E00296,3,"Driver was punctual and polite",en
T007142,E00097,5,"Driver was punctual and polite",en
T007149,E00758,4,"Driver was punctual and polite",en
T007151,E01131,3,"Cab samay par aaya, driver acha tha",hi
T007152,E00234,5,"Vandi sariyana neratthil vanthathu",ta
T007156,E02335,5,"Cab samay par aaya, driver acha tha",hi
T007158,E02089,5,"Cab samay par aaya, driver acha tha",hi
T007159,E01381,3,"Driver was punctual and polite",en
T007163,E03133,3,"Cab samayakke bantu, chennagitru",kn
T007166,E03142,3,"Driver samayaniki vachadu, baagundi",te
T007168,E00642,5,"Vandi sariyana neratthil vanthathu",ta
T007171,E02978,5,"Cab samay par aaya, driver acha tha",hi
T007172,E00544,5,"Driver was punctual and polite",en
T007176,E03280,5,"Driver samayaniki vachadu, baagundi",te
T007177,E01138,3,"Driver was punctual and polite",en
T007180,E02592,5,"Driver samayaniki vachadu, baagundi",te
T007183,E02550,1,"Waited forty minutes with no update",en
T007190,E01303,5,"Driver was punctual and polite",en
T007191,E03378,5,"Cab samayakke bantu, chennagitru",kn
T007192,E00024,3,"Driver was punctual and polite",en
T007193,E00013,4,"Driver samayaniki vachadu, baagundi",te
T007195,E03684,5,"Driver was punctual and polite",en
T007196,E02494,3,"Driver was punctual and polite",en
T007201,E00157,4,"Cab samay par aaya, driver acha tha",hi
T007203,E03912,3,"Cab samayakke bantu, chennagitru",kn
T007204,E01120,5,"Driver was punctual and polite",en
T007206,E00191,4,"Driver was punctual and polite",en
T007207,E03633,5,"Driver was punctual and polite",en
T007211,E02323,3,"Cab samayakke bantu, chennagitru",kn
T007220,E03972,3,"Driver was punctual and polite",en
T007226,E02723,3,"Driver was punctual and polite",en
T007227,E03914,3,"Driver was punctual and polite",en
T007230,E00836,5,"Driver was punctual and polite",en
T007231,E03649,5,"Cab samayakke bantu, chennagitru",kn
T007232,E03687,3,"Driver was punctual and polite",en
T007233,E01619,5,"Cab samayakke bantu, chennagitru",kn
T007238,E01266,5,"Driver was punctual and polite",en
T007242,E00301,4,"Driver was punctual and polite",en
T007243,E01782,3,"Driver was punctual and polite",en
T007244,E00763,2,"Vandi romba late, thagaval illai",ta
T007247,E03128,4,"Vandi sariyana neratthil vanthathu",ta
T007253,E03501,4,"Driver was punctual and polite",en
T007256,E03120,5,"Driver was punctual and polite",en
T007257,E02864,5,"Driver was punctual and polite",en
T007258,E00914,4,"Driver was punctual and polite",en
T007264,E01282,5,"Vandi sariyana neratthil vanthathu",ta
T007265,E02464,3,"Driver samayaniki vachadu, baagundi",te
T007266,E00297,4,"Driver was punctual and polite",en
T991271,E00960,5,"Cab samay par aaya, driver acha tha",hi
T007284,E01915,5,"Vandi sariyana neratthil vanthathu",ta
T007286,E01420,3,"Driver was punctual and polite",en
T007287,E03209,3,"Driver was punctual and polite",en
T007289,E01028,4,"Driver was punctual and polite",en
T007290,E03926,3,"Cab samay par aaya, driver acha tha",hi
T007291,E02180,5,"Cab samay par aaya, driver acha tha",hi
T007298,E00640,4,"Vandi sariyana neratthil vanthathu",ta
T007303,E02664,3,"Cab samayakke bantu, chennagitru",kn
T007304,E02480,3,"Cab samay par aaya, driver acha tha",hi
T007306,E01095,3,"Cab samay par aaya, driver acha tha",hi
T007307,E00073,5,"Driver was punctual and polite",en
T007308,E03339,5,"Driver was punctual and polite",en
T007310,E03963,3,"Driver was punctual and polite",en
T007311,E02749,4,"Driver was punctual and polite",en
T007317,E00563,3,"Driver was punctual and polite",en
T007318,E02561,1,"Waited forty minutes with no update",en
T007320,E00933,5,"Driver samayaniki vachadu, baagundi",te
T007321,E03205,4,"Driver was punctual and polite",en
T007324,E02636,5,"Cab samay par aaya, driver acha tha",hi
T007328,E03135,4,"Driver was punctual and polite",en
T007329,E00579,5,"Driver was punctual and polite",en
T007332,E01844,5,"Driver was punctual and polite",en
T007336,E03812,4,"Cab samay par aaya, driver acha tha",hi
T007338,E00714,3,"Driver was punctual and polite",en
T007339,E02164,5,"Driver was punctual and polite",en
T007345,E03233,4,"Driver was punctual and polite",en
T007346,E03810,3,"Driver was punctual and polite",en
T007347,E03423,3,"Driver was punctual and polite",en
T007348,E02381,5,"Cab samayakke bantu, chennagitru",kn
T007354,E01573,3,"Driver was punctual and polite",en
T007355,E01210,4,"Vandi sariyana neratthil vanthathu",ta
T007357,E01548,5,"Driver was punctual and polite",en
T007359,E00630,5,"Vandi sariyana neratthil vanthathu",ta
T007360,E03201,4,"Vandi sariyana neratthil vanthathu",ta
T007365,E02638,4,"Driver was punctual and polite",en
T007366,E01507,3,"Driver was punctual and polite",en
T007369,E02998,4,"Driver was punctual and polite",en
T007372,E00281,4,"Driver was punctual and polite",en
T007377,E03437,4,"Cab samay par aaya, driver acha tha",hi
T007380,E02231,3,"Driver was punctual and polite",en
T007385,E01050,3,"Driver was punctual and polite",en
T007390,E00256,5,"Driver was punctual and polite",en
T007391,E01240,2,"Waited forty minutes with no update",en
T007395,E03879,2,"Cab chala late ayindi, sammachaaram ledu",te
T007397,E02819,4,"Driver was punctual and polite",en
T007398,E01029,3,"Driver samayaniki vachadu, baagundi",te
T007401,E00537,5,"Driver was punctual and polite",en
T007403,E00701,4,"Driver was punctual and polite",en
T007404,E00939,3,"Driver was punctual and polite",en
T007408,E00273,4,"Driver was punctual and polite",en
T007411,E02744,4,"Driver was punctual and polite",en
T007414,E01681,2,"Cab bahut late tha, koi soochna nahi mili",hi
T007416,E01969,5,"Cab samayakke bantu, chennagitru",kn
T007418,E03303,3,"Driver was punctual and polite",en
T007421,E01567,4,"Cab samay par aaya, driver acha tha",hi
T007422,E00531,3,"Driver was punctual and polite",en
T007424,E01200,5,"Driver was punctual and polite",en
T007426,E03064,3,"Cab samayakke bantu, chennagitru",kn
T007434,E01337,2,"Cab tumba late aytu, maahiti sigalilla",kn
T007436,E03746,5,"Driver was punctual and polite",en
T007437,E03515,2,"Waited forty minutes with no update",en
T007438,E00657,3,"Driver samayaniki vachadu, baagundi",te
T007440,E01393,3,"Driver samayaniki vachadu, baagundi",te
T007443,E02104,3,"Driver was punctual and polite",en
T995028,E02243,4,"Cab samay par aaya, driver acha tha",hi
T007448,E00206,5,"Cab samay par aaya, driver acha tha",hi
T007450,E02022,4,"Driver was punctual and polite",en
T007454,E01034,4,"Driver was punctual and polite",en
T007456,E02097,4,"Driver was punctual and polite",en
T007463,E02619,5,"Cab samayakke bantu, chennagitru",kn
T007465,E02843,5,"Driver samayaniki vachadu, baagundi",te
T007470,E00254,4,"Vandi sariyana neratthil vanthathu",ta
T007474,E03986,5,"Driver was punctual and polite",en
T007476,E01912,4,"Driver was punctual and polite",en
T007481,E01198,4,"Driver was punctual and polite",en
T007483,E00514,3,"Driver was punctual and polite",en
