business_unit,office,vendor,cycle_start,cycle_end,trip_id,contract,slab_name,total_trip_km,trip_cost
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 15, 2026, 12:00 AM",1231741,4SEATER_BTT_2025,21-30,29.5,"1,665"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1466669,3S_Jan2024_CNG_AC,Zone_C,31.2,"2,168.45"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1252013,4SEATER_BTT_2025,0-20,11.4,"1,440"
orbit-Slc,Cedar Ridge Office,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1253492,LVT_4_SEATER_EV,Slab-31-above,35.3,"1,297.5"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1162897,4S-HYD,XLong,0,"1,543.5"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1186809,4S-HYD,Medium,0,"1,140"
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3218321,4Seater,Slab1,8.54,915
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3282974,4Seater,Slab3,23.6,"1,162.5"
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3321847,4Seater,Slab1,1.2,915
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3261974,4Seater,Slab2,19.6,"1,020"
pinnacle-Slc,Clearwater Campus,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3209896,DV_Package,null,9.2,988.63
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3195068,4Seater,Slab3,25.74,"1,162.5"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3209066,4Seater,Slab1,8.8,915
pinnacle-Slc,Oakmont Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3309161,DV_Package,null,7.1,988.63
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3282220,4Seater,Slab3,27.27,"1,162.5"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3296856,DV_Package,null,23.63,988.63
pinnacle-Slc,Clearwater Campus,Rahul Morozov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3320026,DV_Package,null,9,988.63
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3256973,4Seater,Slab1,3.38,915
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3226562,4Seater,Slab1,9.5,915
pinnacle-Slc,Clearwater Campus,Amit Volkov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3283429,DV_Package,null,4.4,"1,318.18"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3283665,4Seater,Slab1,7.58,915
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3235257,DV_Package,null,19.14,"1,318.18"
pinnacle-Slc,Clearwater Campus,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3246799,4Seater,Slab1,7.2,915
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3173463,4Seater,Slab2,12.5,"1,020"
pinnacle-Slc,Clearwater Campus,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3271879,4Seater,Slab2,12.9,"1,020"
catalyst-Sac,Fairview Commons,Amit Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1504458,3S_Jan2024_CNG_AC,Zone_C,29.4,"1,473.75"
catalyst-Sac,Santa Clara Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1507960,3S_Jan2024_CNG_AC,Zone_D,43,"2,430"
catalyst-Sac,Crestwood Campus,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1506837,3S_Jan2024_CNG_AC,Zone_C,28.2,"1,473.75"
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1252243,4Seater-LVT-July,21-30,28.5,"1,072.5"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1154394,4S-HYD,XLong,0,"1,543.5"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1106312,4S-EV-Z,Medium,0,"1,200"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1131173,4S-HYD,Medium,0,"1,140"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1195725,4S-EV-Z,Long,0,"1,200"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1498926,3S_Jan2024_CNG_AC,Zone_B,23.5,"1,856.25"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1509781,3S_Jan2024_CNG_AC,Zone_A,7.4,"1,434.38"
orbit-Slc,Cedar Ridge Office,Rahul Mikhailov Travel,"May 16, 2026, 12:00 AM","May 31, 2026, 12:00 AM",1241643,LVT_4_SEATER_EV,Slab-21-30,24.07,"1,072.5"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1261606,NPT_4_SEATER,Slab1,16.89,"1,170"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1280145,8SEATER_BTT_2025,31-above,38.4,"1,560"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1495800,3S_Jan2024_CNG_AC,Zone_B,22.89,"1,237.5"
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1488618,3S_Jan2024_CNG_AC,Zone_C,24.3,"1,473.75"
orbit-Slc,Cedar Ridge Office,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1257611,LVT_4_SEATER_EV,Slab-0-20,13,885
catalyst-Sac,Santa Clara Office,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1512218,3S_Jan2024_CNG_AC,Zone_C,25.2,"1,473.75"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1275334,NPT_4_SEATER,Slab1,37.11,"1,170"
catalyst-Sac,Fairview Commons,Arjun Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1477176,3S_Jan2024_CNG_AC,Zone_C,41.42,"1,473.75"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1155541,4S-HYD,Short,0,948
catalyst-Sac,Santa Clara Office,Divya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1501341,3S_Jan2024_CNG_AC,Zone_B,28.5,"1,856.25"
catalyst-Sac,Crestwood Campus,Vikram Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1502604,3S_Jan2024_AC,Zone_C,34.9,"2,230.32"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 1, 2026, 12:00 AM","June 15, 2026, 12:00 AM",1257253,NPT_4_SEATER,Slab1,14.1,"1,170"
pinnacle-Slc,Willow Bend Campus,Rahul Orlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3306900,DV_Package,null,17.7,"1,318.18"
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3207747,4Seater,Slab2,16.8,"1,020"
pinnacle-Slc,Clearwater Campus,Divya Kozlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3188744,4Seater,Slab3,28.5,"1,162.5"
pinnacle-Slc,Clearwater Campus,Arjun Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3375498,4Seater,Slab1,7.03,915
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3332997,4Seater,Slab2,11.3,"1,530"
pinnacle-Slc,Oakmont Office,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3450950,DV_Package,null,8.65,"1,260.87"
pinnacle-Slc,Clearwater Campus,Rahul Orlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3409722,DV_Package,null,3.3,"1,260.87"
pinnacle-Slc,Oakmont Office,Amit Volkov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3351864,4Seater,Slab1,6.4,915
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3458980,4Seater,Slab1,3.33,915
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3473238,4Seater,Slab2,11.6,"1,020"
pinnacle-Slc,Clearwater Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3375257,4Seater,Slab1,6.14,915
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3428694,4Seater,Slab2,11.51,"1,020"
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3331137,4Seater,Slab2,15.7,"1,530"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3389002,4Seater,Slab1,6.3,"1,372.5"
pinnacle-Slc,Oakmont Office,Amit Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3331367,DV_Package,null,11.96,"1,260.87"
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3467127,4Seater,Slab1,1.1,915
pinnacle-Slc,Willow Bend Campus,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3418510,DV_Package,null,18.7,"1,260.87"
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3433023,4Seater,Slab2,14.04,"1,020"
pinnacle-Slc,Oakmont Office,Karan Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",3472762,4Seater,Slab3,23,"1,162.5"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1212643,4S-HYD,Long,0,"1,416.22"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1231993,4S-HYD,Short,0,968.58
orbit-Slc,Lakeside Commons,Rahul Mikhailov Travel,"July 16, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1354150,8Seater-LVT-July,31-above,37,"2,482.5"
orbit-Slc,Lakeside Commons,Anjali Mikhailov Travel,"July 16, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1345500,4SEATER_BTT_2025_EV,0 - 20,8.5,960
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4955926,BUS-ORRNEW-TT,null,0,"2,649.75"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4872980,BUS-ORRNEW-SML,null,0,"3,204.66"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4814957,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4853406,BUS-ORRNEW-SML,null,0,"2,403.49"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4853647,BUS-ORRNEW-TT,null,0,902.76
vanta-Sea,Denver Office,Priya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4830413,BUS-ORRNEW-SML,null,0,"3,534.66"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4820830,BUS-ORRNEW-TT,null,0,"3,059.2"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4945339,BUS-ORRNEW-TT,null,0,"2,649.75"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4925756,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Petrov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4959704,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4920099,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4990483,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4870225,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4932488,6S-150ORRNEW,Medium,0,"1,798.17"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4948433,BUS-ORRNEW-TT,null,0,"2,949.75"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4985991,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4870676,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4920793,6S-150ORRNEW,Long,0,"2,116.01"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4891278,4S-EV-Z,Long,0,"1,275"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4866625,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",4935808,4S-150ORRNEW,Medium,0,"1,365.5"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4871497,4S-150ORRNEW,Long,0,"1,613.25"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4822544,BUS-ORRNEW-SML,null,0,"3,234.66"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4895893,6S-150ORRNEW,Long,0,"2,116.01"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4862352,BUS-ORRNEW-SML,null,0,"2,583.49"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",4823303,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5050503,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5084619,6S-EV-HTK,Long,22.4,"1,875"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5103141,BUS-ORRNEW-SML,null,0,"2,237.91"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5052249,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5066700,4S-EV-Z,Medium,0,"1,275"
vanta-Sea,Denver Office,Aarav Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5005645,6S-150ORRNEW,Short,0,"1,416.36"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5026340,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5099162,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5104509,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5092836,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5037874,4S-150ORRNEW,Medium,0,"1,404.56"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5020104,6S-150ORRNEW,Short,0,"1,416.36"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5034676,BUS-ORRNEW-SML,null,0,"2,178.01"
vanta-Sea,Denver Office,Isha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5068450,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5042334,4S-150ORRNEW,Long,0,"1,671.82"
vanta-Sea,Denver Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5022061,4S-EV-Z,Short,0,"1,275"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5080491,4S-150ORRNEW,Short,0,"1,077.27"
vanta-Sea,Denver Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5041623,6S-150ORRNEW,Long,0,"2,194.1"
vanta-Sea,Denver Office,Aarav Petrov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",5041251,4S-EV-Z,Medium,0,"1,275"
pinnacle-Slc,Oakmont Office,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3149993,DV_Package,null,16.37,"1,526.31"
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3169052,4Seater,Slab3,21.41,"1,162.5"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3149457,4Seater,Slab2,18.58,"1,020"
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3120731,4Seater,Slab2,14.01,"1,020"
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3066475,4Seater,Slab1,7.45,915
pinnacle-Slc,Oakmont Office,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3056744,4Seater,Slab3,22.88,"1,162.5"
pinnacle-Slc,Oakmont Office,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3105874,6Seater,Slab3,22,"1,500"
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3120150,4Seater,Slab1,1.8,915
pinnacle-Slc,Willow Bend Campus,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3109950,4Seater,Slab2,18.57,"1,020"
pinnacle-Slc,Willow Bend Campus,Rohan Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3061847,DV_Package,null,12.95,"1,144.74"
pinnacle-Slc,Willow Bend Campus,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3104828,DV_Package,null,16.34,"1,526.31"
pinnacle-Slc,Clearwater Campus,Divya Sokolov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3089039,4Seater,Slab2,14.19,"1,020"
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3080267,DV_Package,null,15.16,"1,526.31"
pinnacle-Slc,Oakmont Office,Divya Sokolov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3098259,4Seater,Slab1,9,915
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3118619,4Seater,Slab2,10.9,"1,530"
pinnacle-Slc,Willow Bend Campus,Divya Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3118868,4Seater,Slab2,18.93,"1,020"
pinnacle-Slc,Oakmont Office,Aarav Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3137745,4Seater,Slab4,33.17,"1,290"
pinnacle-Slc,Clearwater Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3152806,4Seater,Slab3,23.5,"1,162.5"
pinnacle-Slc,Clearwater Campus,Pooja Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3152125,DV_Package,null,9.05,"1,526.31"
pinnacle-Slc,Willow Bend Campus,Arjun Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3087025,DV_Package,null,28.31,"1,526.31"
pinnacle-Slc,Clearwater Campus,Sanjay Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3122982,DV_Package,null,17.99,"1,526.31"
pinnacle-Slc,Willow Bend Campus,Rahul Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3073174,4Seater,Slab3,21.65,"1,162.5"
pinnacle-Slc,Oakmont Office,Pooja Mikhailov Travel,"May 1, 2026, 12:00 AM","May 31, 2026, 12:00 AM",3092633,4Seater,Slab3,21.33,"1,743.75"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3206044,4Seater,Slab3,27.02,"1,162.5"
pinnacle-Slc,Clearwater Campus,Aarav Mikhailov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",3279141,4Seater,Slab1,5.3,"1,372.5"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"June 1, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1202058,4S-HYD,Short,0,948
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1204573,4S-EV-Z,Medium,0,"1,200"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1289035,NPT_4_SEATER,Slab1,22.4,"1,170"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1243817,4S-EV-Z,Short,0,"1,200"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1245724,4S-HYD,Long,0,"1,416.22"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1218116,6S-EV-HTK,Short,0,"1,875"
vanta-Aus,Cedar Ridge Office,Sanjay Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1208444,6S-EV-HTK,Medium,0,"1,875"
orbit-Slc,Eastgate Office,Rohan Mikhailov Travel,"June 16, 2026, 12:00 AM","June 30, 2026, 12:00 AM",1295417,NPT_8_SEATER,NA,30.9,"1,506"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1249843,6S-HYD,Short,0,"1,254.43"
vanta-Aus,Cedar Ridge Office,Priya Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1237833,4S-HYD,Long,0,"1,416.22"
vanta-Aus,Cedar Ridge Office,Sneha Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1252856,4S-HYD,Medium,0,"1,181.14"
vanta-Aus,Cedar Ridge Office,Anjali Mikhailov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1227511,6S-HYD,Short,0,"1,254.43"
vanta-Aus,Cedar Ridge Office,Meera Pavlov Travel,"July 1, 2026, 12:00 AM","July 31, 2026, 12:00 AM",1242657,6S-HYD,Long,0,"1,882.3"
