business_unit,office,product_type,trip_date,shift_type,trip_id,trip_direction,actual_escort,vendor_id,planned_cab_registration,actual_cab_registration,actual_cab_capacity,planned_km,traveled_km,planned_start_epoch,planned_end_epoch,actual_start_epoch,actual_end_epoch,delay_reason,delay_minutes,route_source,actual_cab_fuel_type,is_driver_nc,is_cab_nc,trip_nodal,plannedemployee_cnt,actualemployee_cnt,noshow_cnt
pinnacle-Slc,Oakmont Office,CAB,"June 11, 2026",17:30,"3,226,562",LOGIN,false,Rohan Mikhailov Travel,KDO 657 GP,KDO 657 GP,3,9.86,9.5,"1,781,194,440","1,781,198,700","1,781,194,718","1,781,197,789",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"June 12, 2026",17:30,"3,235,257",LOGOUT,false,Karan Mikhailov Travel,YIG 458 GP,YIG 458 GP,3,18.91,19.14,"1,781,285,400","1,781,289,480","1,781,285,047","1,781,290,784",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
vanta-Sea,Denver Office,CAB,"June 23, 2026",21:16,"4,977,542",LOGOUT,false,Aarav Mikhailov Travel,BSZ 981 GP,BSZ 981 GP,3,26.78,24.4,"1,782,250,260","1,782,253,200","1,782,249,325","1,782,255,512",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"June 17, 2026",08:30,"3,257,448",LOGIN,false,Sanjay Mikhailov Travel,HAM 594 GP,HAM 594 GP,3,23.94,23.63,"1,781,679,600","1,781,684,700","1,781,680,099","1,781,684,330",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"June 22, 2026",23:16,"4,973,607",LOGOUT,false,Aarav Petrov Travel,QXS 102 GP,QXS 102 GP,5,20.48,20.5,"1,782,171,060","1,782,173,940","1,782,169,893","1,782,172,840",NODELAY,0,AUTO,Petrol,false,false,NA,5,4,1
vanta-Sea,Denver Office,CAB,"July 17, 2026",23:16,"5,058,821",LOGOUT,true,Sanjay Mikhailov Travel,BBA 637 GP,BBA 637 GP,3,17.35,17.1,"1,784,331,060","1,784,332,680","1,784,329,798","1,784,332,725",NODELAY,0,AUTO,Electric,false,false,HOME,2,2,1
vanta-Sea,Denver Office,CAB,"July 20, 2026",22:16,"5,064,297",LOGOUT,false,Anjali Mikhailov Travel,YUX 173 GP,YUX 173 GP,5,10.64,10.6,"1,784,586,660","1,784,588,220","1,784,585,619","1,784,587,852",NODELAY,0,AUTO,Petrol,false,false,HOME,5,5,1
vanta-Sea,Denver Office,CAB,"July 24, 2026",07:00,"5,077,606",LOGIN,false,Anjali Mikhailov Travel,CDC 285 GP,CDC 285 GP,3,7.21,7,"1,784,874,480","1,784,875,500","1,784,874,859","1,784,875,496",NODELAY,0,AUTO,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,BUS,"July 22, 2026",14:00,"5,069,922",LOGIN,false,Sanjay Mikhailov Travel,BAI 916 GP,BAI 916 GP,5,42.73,36.3,"1,784,722,620","1,784,727,900","1,784,721,702","1,784,728,727",NODELAY,0,MANUAL,Petrol,false,false,HOME,4,4,0
vanta-Sea,Denver Office,CAB,"July 29, 2026",22:00,"5,095,530",LOGIN,true,Isha Mikhailov Travel,HIV 501 GP,HIV 501 GP,3,13.31,13.4,"1,785,359,640","1,785,361,500","1,785,358,790","1,785,360,907",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,CAB,"July 24, 2026",17:16,"5,080,183",LOGOUT,false,Aarav Mikhailov Travel,LZA 385 GP,LZA 385 GP,5,23.8,24,"1,784,914,260","1,784,917,560","1,784,913,442","1,784,919,741",NODELAY,0,AUTO,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,BUS,"July 29, 2026",12:00,"5,094,247",LOGIN,false,Isha Mikhailov Travel,IUN 361 GP,IUN 361 GP,12,16.85,20.1,"1,785,322,500","1,785,325,500","1,785,320,724","1,785,326,343",NODELAY,0,MANUAL,Petrol,false,false,HOME,12,8,4
pinnacle-Slc,Willow Bend Campus,CAB,"July 1, 2026",05:30,"3,331,137",LOGIN,true,Aarav Mikhailov Travel,VEH 150 GP,VEH 150 GP,3,12.34,15.7,"1,782,882,000","1,782,883,500","1,782,882,426","1,782,884,304",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
vanta-Sea,Denver Office,BUS,"July 31, 2026",12:00,"5,103,380",LOGIN,false,Priya Mikhailov Travel,GWY 509 GP,GWY 509 GP,12,10.92,8.7,"1,785,494,400","1,785,498,300","1,785,494,786","1,785,496,906",NODELAY,0,MANUAL,Petrol,false,false,HOME,6,3,2
pinnacle-Slc,Clearwater Campus,CAB,"July 1, 2026",08:30,"3,327,892",LOGIN,false,Arjun Mikhailov Travel,NSU 829 GP,NSU 829 GP,3,21.6,21.78,"1,782,889,440","1,782,894,300","1,782,889,798","1,782,893,145",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 1, 2026",22:00,"3,332,997",LOGOUT,true,Karan Mikhailov Travel,RUA 462 GP,RUA 462 GP,3,11,11.3,"1,782,943,200","1,782,944,820","1,782,943,428","1,782,945,240",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 29, 2026",14:30,"3,320,026",LOGOUT,false,Rahul Morozov Travel,CUJ 999 GP,CUJ 999 GP,3,10.48,9,"1,782,743,400","1,782,745,020","1,782,743,815","1,782,746,147",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"June 26, 2026",14:00,"3,309,161",LOGIN,false,Divya Mikhailov Travel,FTB 659 GP,FTB 659 GP,3,7.92,7.1,"1,782,480,960","1,782,482,100","1,782,480,953","1,782,481,862",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 25, 2026",15:30,"3,306,900",LOGOUT,false,Rahul Orlov Travel,KEL 327 GP,KEL 327 GP,3,13.3,17.7,"1,782,401,400","1,782,403,740","1,782,400,423","1,782,403,515",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 30, 2026",09:30,"3,321,847",LOGIN,false,Sanjay Mikhailov Travel,UJS 371 GP,UJS 371 GP,3,0.76,1.2,"1,782,809,880","1,782,811,500","1,782,810,421","1,782,811,009",NODELAY,0,AUTO,Diesel,false,false,NA,4,1,0
vanta-Sea,Denver Office,BUS,"May 11, 2026",09:00,"4,837,379",LOGIN,false,Anjali Mikhailov Travel,NMU 005 GP,NMU 005 GP,5,11.6,10.7,"1,778,487,240","1,778,489,100","1,778,486,334","1,778,489,456",NODELAY,0,MANUAL,Petrol,false,false,NA,3,3,0
vanta-Sea,Denver Office,CAB,"May 9, 2026",14:16,"4,835,690",LOGOUT,false,Sanjay Mikhailov Travel,GNP 849 GP,GNP 849 GP,3,19.01,19.2,"1,778,337,060","1,778,340,600","1,778,335,667","1,778,339,649",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
vanta-Sea,Denver Office,CAB,"May 12, 2026",06:00,"4,840,885",LOGIN,true,Sanjay Mikhailov Travel,POO 533 GP,POO 533 GP,3,18.65,18.5,"1,778,562,540","1,778,564,700","1,778,562,310","1,778,564,418",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
vanta-Sea,Denver Office,BUS,"May 8, 2026",10:00,"4,831,884",LOGIN,false,Anjali Mikhailov Travel,SPJ 320 GP,SPJ 320 GP,3,10.35,9.4,"1,778,230,560","1,778,233,500","1,778,229,268","1,778,233,302",NODELAY,0,MANUAL,Petrol,false,false,NA,3,3,0
vanta-Sea,Denver Office,CAB,"May 12, 2026",20:16,"4,843,967",LOGOUT,false,Priya Mikhailov Travel,YWS 600 GP,YWS 600 GP,3,21.98,25.7,"1,778,617,860","1,778,621,580","1,778,616,806","1,778,621,407",NODELAY,0,AUTO,Petrol,false,false,NA,3,3,0
vanta-Sea,Denver Office,BUS,"May 18, 2026",10:00,"4,858,487",LOGIN,false,Aarav Mikhailov Travel,ERC 376 GP,ERC 376 GP,12,15.31,13.6,"1,779,092,820","1,779,097,500","1,779,092,526","1,779,097,849",NODELAY,0,MANUAL,Petrol,false,false,NA,12,10,2
vanta-Sea,Denver Office,BUS,"May 15, 2026",13:00,"4,853,888",LOGIN,false,Priya Mikhailov Travel,OAB 319 GP,OAB 319 GP,12,10.01,8.8,"1,778,847,360","1,778,849,100","1,778,847,186","1,778,849,006",NODELAY,0,MANUAL,Petrol,false,false,HOME,7,5,2
vanta-Sea,Denver Office,BUS,"May 14, 2026",09:00,"4,849,352",LOGIN,false,Aarav Mikhailov Travel,BIE 446 GP,BIE 446 GP,3,34.58,34.7,"1,778,743,560","1,778,748,300","1,778,742,879","1,778,747,921",NODELAY,0,MANUAL,Petrol,false,false,HOME,1,1,0
vanta-Sea,Denver Office,BUS,"May 22, 2026",15:16,"4,875,596",LOGOUT,false,Aarav Mikhailov Travel,LJC 957 GP,LJC 957 GP,3,30.91,30.5,"1,779,462,960","1,779,463,680","1,779,463,033","1,779,467,490",NODELAY,0,MANUAL,Petrol,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"May 19, 2026",11:00,"4,862,766",LOGIN,false,Priya Mikhailov Travel,VQN 690 GP,VQN 690 GP,3,22.35,20.8,"1,779,183,000","1,779,187,500","1,779,182,334","1,779,187,780",NODELAY,0,MANUAL,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,BUS,"May 20, 2026",09:00,"4,866,176",LOGIN,false,Aarav Petrov Travel,HSN 939 GP,HSN 939 GP,3,14.85,15,"1,779,262,800","1,779,266,700","1,779,261,499","1,779,265,556",NODELAY,0,MANUAL,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"May 21, 2026",20:16,"4,872,740",LOGOUT,true,Anjali Mikhailov Travel,GAK 430 GP,GAK 430 GP,3,17.68,17.8,"1,779,395,460","1,779,398,280","1,779,394,810","1,779,398,233",NODELAY,0,AUTO,Petrol,false,false,NA,1,2,0
vanta-Sea,Denver Office,CAB,"May 21, 2026",23:16,"4,873,469",LOGOUT,false,Anjali Mikhailov Travel,PEN 892 GP,PEN 892 GP,5,15.9,16.4,"1,779,406,260","1,779,407,100","1,779,405,165","1,779,408,427",NODELAY,0,AUTO,Petrol,false,false,NA,4,3,1
vanta-Sea,Denver Office,CAB,"July 29, 2026",23:16,"5,097,525",LOGOUT,false,Sanjay Mikhailov Travel,OXI 950 GP,OXI 950 GP,3,19.01,15,"1,785,367,860","1,785,371,580","1,785,366,915","1,785,369,257",NODELAY,0,AUTO,Electric,false,false,HOME,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"July 2, 2026",13:30,"3,337,792",LOGOUT,false,Divya Mikhailov Travel,ZOX 468 GP,ZOX 468 GP,3,7.39,7.7,"1,782,999,000","1,783,000,860","1,782,998,983","1,783,000,488",NODELAY,0,AUTO,Diesel,false,false,NA,3,1,0
pinnacle-Slc,Oakmont Office,CAB,"July 6, 2026",16:30,"3,351,864",LOGOUT,false,Amit Volkov Travel,MND 074 GP,MND 074 GP,3,6.98,6.4,"1,783,355,400","1,783,356,840","1,783,355,200","1,783,356,632",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"July 1, 2026",09:00,"3,331,367",LOGIN,false,Amit Mikhailov Travel,PJO 290 GP,PJO 290 GP,3,12.9,11.96,"1,782,892,680","1,782,896,100","1,782,892,881","1,782,897,725",EMPLOYEE,7,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 8, 2026",15:00,"3,366,630",LOGOUT,false,Rahul Orlov Travel,BUI 189 GP,BUI 189 GP,3,15.83,15.7,"1,783,522,800","1,783,525,500","1,783,522,931","1,783,526,873",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"July 10, 2026",09:00,"3,376,283",LOGIN,false,Rohan Mikhailov Travel,MUA 239 GP,MUA 239 GP,3,10.78,11.58,"1,783,671,540","1,783,673,700","1,783,671,518","1,783,675,221",TRAFFIC,5,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 10, 2026",09:00,"3,375,498",LOGIN,false,Arjun Mikhailov Travel,JNT 907 GP,JNT 907 GP,3,7.33,7.03,"1,783,671,480","1,783,673,700","1,783,672,688","1,783,674,204",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,2,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 10, 2026",11:30,"3,377,285",LOGIN,false,Rahul Orlov Travel,LZQ 728 GP,LZQ 728 GP,3,31.68,30.2,"1,783,677,900","1,783,682,700","1,783,678,030","1,783,683,229",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 14, 2026",06:30,"3,389,002",LOGIN,true,Pooja Mikhailov Travel,KGB 006 GP,KGB 006 GP,3,5.11,6.3,"1,784,008,800","1,784,010,300","1,784,007,504","1,784,010,306",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 17, 2026",09:30,"3,255,676",LOGIN,false,Rahul Orlov Travel,DAX 160 GP,DAX 160 GP,3,9.1,8.38,"1,781,685,420","1,781,688,300","1,781,685,350","1,781,689,705",EMPLOYEE,3,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"June 17, 2026",09:30,"3,256,973",LOGIN,false,Aarav Mikhailov Travel,BBO 797 GP,BBO 797 GP,3,3.7,3.38,"1,781,687,220","1,781,688,300","1,781,687,049","1,781,688,316",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
vanta-Sea,Denver Office,CAB,"June 30, 2026",23:16,"5,001,574",LOGOUT,true,Anjali Mikhailov Travel,LGD 753 GP,LGD 753 GP,5,24.02,22.2,"1,782,862,260","1,782,866,880","1,782,861,165","1,782,864,912",NODELAY,0,AUTO,Electric,false,false,HOME,3,4,0
vanta-Sea,Denver Office,BUS,"June 29, 2026",09:00,"4,993,635",LOGIN,false,Isha Mikhailov Travel,JES 406 GP,JES 406 GP,3,15.98,14,"1,782,719,580","1,782,722,700","1,782,718,009","1,782,722,313",NODELAY,0,MANUAL,Petrol,false,false,NA,2,2,0
vanta-Sea,Denver Office,CAB,"June 30, 2026",20:16,"5,000,523",LOGOUT,false,Anjali Mikhailov Travel,YWI 509 GP,YWI 509 GP,3,26.14,25.3,"1,782,851,460","1,782,855,120","1,782,850,623","1,782,856,126",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 17, 2026",14:30,"3,261,974",LOGOUT,false,Aarav Mikhailov Travel,HYE 500 GP,HYE 500 GP,3,22.76,19.6,"1,781,706,600","1,781,709,720","1,781,706,960","1,781,710,560",NODELAY,0,AUTO,Diesel,false,false,HOME,2,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 22, 2026",08:30,"3,282,974",LOGIN,false,Divya Sokolov Travel,HIF 338 GP,HIF 338 GP,3,24.77,23.6,"1,782,111,540","1,782,116,700","1,782,111,764","1,782,116,213",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"June 22, 2026",09:30,"3,283,665",LOGIN,false,Rohan Mikhailov Travel,TAY 159 GP,TAY 159 GP,3,8.49,7.58,"1,782,117,660","1,782,120,300","1,782,118,280","1,782,121,569",EMPLOYEE,1,AUTO,Diesel,false,false,HOME,3,1,1
pinnacle-Slc,Clearwater Campus,CAB,"June 19, 2026",09:00,"3,271,879",LOGIN,false,Divya Mikhailov Travel,HOO 191 GP,HOO 191 GP,3,12.86,12.9,"1,781,857,260","1,781,859,300","1,781,856,120","1,781,858,820",NODELAY,0,AUTO,Diesel,false,false,NODAL,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 22, 2026",09:00,"3,283,429",LOGIN,false,Amit Volkov Travel,KKR 338 GP,KKR 338 GP,3,3.28,4.4,"1,782,116,400","1,782,118,500","1,782,116,872","1,782,118,048",NODELAY,0,AUTO,Diesel,false,false,HOME,2,1,0
pinnacle-Slc,Clearwater Campus,CAB,"June 24, 2026",16:30,"3,296,856",LOGOUT,false,Rahul Orlov Travel,BLF 300 GP,BLF 300 GP,3,27.35,23.63,"1,782,318,600","1,782,324,180","1,782,318,675","1,782,324,405",NODELAY,0,AUTO,Diesel,false,false,NODAL,3,2,0
pinnacle-Slc,Oakmont Office,CAB,"June 22, 2026",15:00,"3,282,220",LOGOUT,false,Aarav Mikhailov Travel,FWB 888 GP,FWB 888 GP,3,24.16,27.27,"1,782,140,400","1,782,144,420","1,782,140,534","1,782,146,488",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 26, 2026",09:30,"3,154,763",LOGIN,false,Karan Mikhailov Travel,TNQ 301 GP,TNQ 301 GP,5,10.57,11.29,"1,779,784,620","1,779,787,500","1,779,784,822","1,779,788,819",TRAFFIC,1,AUTO,Diesel,false,false,HOME,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"May 20, 2026",15:00,"3,132,590",LOGOUT,false,Amit Volkov Travel,YZQ 565 GP,YZQ 565 GP,3,16.28,16.33,"1,779,289,200","1,779,291,540","1,779,289,852","1,779,293,243",DRIVER,10,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 21, 2026",08:30,"3,136,073",LOGIN,false,Aarav Mikhailov Travel,KZY 649 GP,KZY 649 GP,3,16.52,15.68,"1,779,347,940","1,779,351,900","1,779,347,822","1,779,351,732",NODELAY,0,AUTO,Diesel,false,false,HOME,3,3,0
pinnacle-Slc,Oakmont Office,CAB,"May 21, 2026",22:30,"3,137,496",LOGOUT,true,Sanjay Mikhailov Travel,UFG 281 GP,UFG 281 GP,3,17.99,17.9,"1,779,402,600","1,779,404,940","1,779,403,784","1,779,407,708",DRIVER,6,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Willow Bend Campus,CAB,"May 22, 2026",14:30,"3,143,369",LOGOUT,false,Rohan Mikhailov Travel,DCC 355 GP,DCC 355 GP,3,17.22,16.9,"1,779,460,200","1,779,461,400","1,779,460,246","1,779,464,386",NODELAY,0,AUTO,Diesel,false,false,NA,3,3,0
pinnacle-Slc,Clearwater Campus,CAB,"May 27, 2026",16:30,"3,163,029",LOGOUT,false,Divya Sokolov Travel,HYY 337 GP,HYY 337 GP,3,3.45,6.3,"1,779,899,400","1,779,900,060","1,779,899,608","1,779,901,739",NODELAY,0,AUTO,Diesel,false,false,NA,3,2,0
pinnacle-Slc,Clearwater Campus,CAB,"July 28, 2026",10:30,"3,458,980",LOGIN,false,Divya Sokolov Travel,KBW 187 GP,KBW 187 GP,3,3.5,3.33,"1,785,232,680","1,785,234,300","1,785,232,889","1,785,233,879",NODELAY,0,AUTO,Diesel,false,false,NA,3,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 28, 2026",14:30,"3,461,453",LOGOUT,false,Aarav Mikhailov Travel,THY 329 GP,THY 329 GP,3,18.46,28.1,"1,785,249,000","1,785,252,240","1,785,249,063","1,785,253,222",NODELAY,0,AUTO,Diesel,false,false,HOME,3,2,1
pinnacle-Slc,Willow Bend Campus,CAB,"July 29, 2026",07:30,"3,467,127",LOGIN,false,Aarav Mikhailov Travel,DPY 537 GP,DPY 537 GP,3,2.86,1.1,"1,785,309,180","1,785,309,900","1,785,309,826","1,785,310,118",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Oakmont Office,CAB,"July 30, 2026",17:30,"3,472,762",LOGOUT,false,Karan Mikhailov Travel,LTQ 723 GP,LTQ 723 GP,3,21.88,23,"1,785,432,600","1,785,438,000","1,785,433,095","1,785,440,711",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"July 30, 2026",02:00,"3,473,238",LOGOUT,false,Rohan Mikhailov Travel,DDU 417 GP,DDU 417 GP,3,11.6,11.6,"1,785,376,800","1,785,378,240","1,785,377,596","1,785,378,776",NODELAY,0,AUTO,Diesel,true,false,NA,1,1,0
pinnacle-Slc,Willow Bend Campus,CAB,"July 27, 2026",15:00,"3,451,197",LOGOUT,false,Arjun Mikhailov Travel,OXK 358 GP,OXK 358 GP,3,0.94,1.3,"1,785,164,400","1,785,164,700","1,785,164,609","1,785,165,034",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 30, 2026",Non Shift,"3,481,491",LOGOUT,false,Rahul Morozov Travel,FAE 045 GP,FAE 045 GP,3,7.78,7.4,"1,785,450,600","1,785,454,200","1,785,451,061","1,785,452,339",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
pinnacle-Slc,Clearwater Campus,CAB,"July 30, 2026",15:30,"3,476,311",LOGOUT,false,Rohan Mikhailov Travel,PJT 243 GP,PJT 243 GP,3,19.32,17.7,"1,785,425,400","1,785,428,760","1,785,425,339","1,785,430,025",NODELAY,0,AUTO,Diesel,false,false,NA,2,2,0
vanta-Sea,Denver Office,CAB,"June 2, 2026",17:16,"4,906,662",LOGOUT,false,Priya Mikhailov Travel,XGO 986 GP,XGO 986 GP,3,14.91,14.1,"1,780,421,460","1,780,423,260","1,780,420,579","1,780,428,544",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
vanta-Aus,Cedar Ridge Office,CAB,"June 26, 2026",14:00,"1,195,725",LOGIN,false,Meera Pavlov Travel,UCL 320 GP,UCL 320 GP,3,23.77,24.2,"1,782,476,700","1,782,481,500","1,782,476,750","1,782,480,528",NODELAY,0,AUTO,Electric,false,false,HOME,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"June 16, 2026",04:30,"1,495,800",LOGOUT,false,Vikram Mikhailov Travel,MHG 731 GP,MHG 731 GP,4,21.78,22.89,"1,781,585,100","1,781,587,980","1,781,585,508","1,781,588,165",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"June 4, 2026",20:16,"4,915,680",LOGOUT,true,Sanjay Mikhailov Travel,YRC 597 GP,YRC 597 GP,5,24.94,25.4,"1,780,605,060","1,780,608,120","1,780,603,877","1,780,610,465",NODELAY,0,AUTO,Petrol,false,false,NA,4,4,1
orbit-Slc,Eastgate Office,CAB,"June 12, 2026",22:00,"1,275,334",LOGIN,false,Rohan Mikhailov Travel,UGD 387 GP,UGD 387 GP,6,32.99,37.11,"1,781,296,800","1,781,300,700","1,781,295,455","1,781,298,914",NODELAY,0,AUTO,Diesel,false,false,HOME,1,1,0
catalyst-Sac,Santa Clara Office,CAB,"June 17, 2026",21:30,"1,498,926",LOGOUT,true,Vikram Mikhailov Travel,DOS 446 GP,DOS 446 GP,4,23.54,23.5,"1,781,732,700","1,781,733,480","1,781,732,809","1,781,739,381",NODELAY,0,AUTO,Petrol,false,false,HOME,3,4,0
orbit-Slc,Lakeside Commons,CAB,"June 15, 2026",22:00,"1,280,145",LOGOUT,false,Anjali Mikhailov Travel,XUG 493 GP,XUG 493 GP,6,38.82,38.4,"1,781,561,700","1,781,569,560","1,781,562,238","1,781,567,159",NODELAY,0,AUTO,Diesel,false,false,HOME,4,4,0
catalyst-Sac,Crestwood Campus,CAB,"June 19, 2026",21:30,"1,502,604",LOGOUT,true,Vikram Mikhailov Travel,GNN 572 GP,GNN 572 GP,4,34.89,34.9,"1,781,905,500","1,781,911,800","1,781,905,634","1,781,913,896",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
catalyst-Sac,Fairview Commons,CAB,"June 22, 2026",21:30,"1,504,458",LOGOUT,false,Amit Mikhailov Travel,LSJ 804 GP,LSJ 804 GP,4,29.42,29.4,"1,782,164,700","1,782,168,900","1,782,164,345","1,782,169,132",NODELAY,0,AUTO,Petrol,false,false,HOME,2,2,0
catalyst-Sac,Santa Clara Office,CAB,"June 24, 2026",05:30,"1,507,960",LOGOUT,true,Rohan Mikhailov Travel,RWJ 250 GP,RWJ 250 GP,4,43.77,43,"1,782,279,900","1,782,282,780","1,782,279,883","1,782,285,980",NODELAY,0,AUTO,Petrol,false,false,HOME,3,4,0
orbit-Slc,Lakeside Commons,BUS,"June 29, 2026",11:00,"1,302,568",LOGIN,false,Anjali Mikhailov Travel,LMF 390 GP,LMF 390 GP,6,35.62,39.57,"1,782,722,700","1,782,729,900","1,782,723,088","1,782,728,917",NODELAY,0,MANUAL,Diesel,false,false,HOME,5,5,0
catalyst-Sac,Santa Clara Office,CAB,"June 19, 2026",00:30,"1,501,341",LOGOUT,true,Divya Mikhailov Travel,SZT 780 GP,SZT 780 GP,4,28.49,28.5,"1,781,829,900","1,781,833,080","1,781,830,163","1,781,835,071",NODELAY,0,AUTO,Petrol,false,false,HOME,1,2,0
catalyst-Sac,Santa Clara Office,CAB,"June 25, 2026",02:30,"1,509,781",LOGOUT,true,Vikram Mikhailov Travel,JEK 417 GP,JEK 417 GP,4,7.39,7.4,"1,782,355,500","1,782,356,040","1,782,355,577","1,782,358,141",NODELAY,0,AUTO,Petrol,false,false,NA,3,4,0
vanta-Sea,Denver Office,CAB,"May 20, 2026",22:16,"4,869,464",LOGOUT,false,Aarav Petrov Travel,BTG 330 GP,BTG 330 GP,3,14.97,15.8,"1,779,316,260","1,779,317,400","1,779,315,189","1,779,318,256",NODELAY,0,AUTO,Petrol,false,false,NA,2,2,0
pinnacle-Slc,Oakmont Office,CAB,"May 1, 2026",19:30,"3,051,774",LOGIN,false,Divya Mikhailov Travel,WBR 155 GP,WBR 155 GP,5,9.51,8.7,"1,777,661,940","1,777,663,500","1,777,662,091","1,777,663,494",NODELAY,0,AUTO,Diesel,false,false,NA,1,1,0
vanta-Sea,Denver Office,BUS,"May 26, 2026",11:00,"4,883,616",LOGIN,false,Sanjay Mikhailov Travel,HDO 648 GP,HDO 648 GP,5,13.47,14.3,"1,779,790,080","1,779,792,300","1,779,788,317","1,779,794,299",TRAFFIC,18,MANUAL,Petrol,false,false,NODAL,4,4,0
vanta-Sea,Denver Office,BUS,"May 25, 2026",13:00,"4,880,311",LOGIN,false,Aarav Mikhailov Travel,YET 234 GP,YET 234 GP,5,14.07,13,"1,779,709,980","1,779,713,100","1,779,710,117","1,779,712,697",NODELAY,0,MANUAL,Petrol,false,false,NA,5,5,0
pinnacle-Slc,Oakmont Office,CAB,"May 4, 2026",18:00,"3,056,236",LOGIN,false,Karan Mikhailov Travel,VWS 825 GP,VWS 825 GP,3,13.02,12.18,"1,777,913,040","1,777,917,300","1,777,913,305","1,777,917,457",NODELAY,0,AUTO,Diesel,false,false,HOME,2,2,0
vanta-Sea,Denver Office,CAB,"May 30, 2026",09:00,"4,898,577",LOGIN,false,Anjali Mikhailov Travel,KQF 451 GP,KQF 451 GP,3,11.32,11.2,"1,780,128,360","1,780,130,700","1,780,128,537","1,780,129,832",NODELAY,0,AUTO,Petrol,false,false,NODAL,1,1,0
vanta-Sea,Denver Office,BUS,"May 28, 2026",10:00,"4,891,528",LOGIN,false,Sanjay Mikhailov Travel,YFK 806 GP,YFK 806 GP,5,18.13,18.6,"1,779,957,240","1,779,961,500","1,779,955,979","1,779,960,000",NODELAY,0,MANUAL,Petrol,false,false,NA,5,4,1
