site_id,shift_band,date,corridor_congestion_index,avg_speed_kmph,source
Cedar Ridge Office,DAY,2026-05-24,9.6,50.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-25,18.1,47.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-26,11.0,51.0,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-27,7.0,51.9,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-28,28.5,44.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-29,12.0,45.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-30,10.2,48.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-05-31,18.1,45.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-01,20.9,44.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-02,12.9,47.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-03,11.4,48.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-04,18.1,49.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-05,6.2,49.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-06,15.3,49.0,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-07,11.0,53.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-08,13.5,49.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-09,19.5,43.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-10,14.7,46.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-11,17.5,46.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-12,17.4,48.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-13,11.7,45.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-14,20.2,42.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-15,14.9,54.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-16,10.0,51.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-17,19.6,45.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-18,7.2,51.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-19,9.7,47.3,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-20,19.4,46.0,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-21,19.1,43.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-22,20.1,43.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-23,29.8,47.6,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-24,11.7,50.9,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-25,7.7,49.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-26,1.7,53.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-27,9.5,50.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-28,10.3,52.0,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-29,11.3,51.6,SYNTHETIC
Cedar Ridge Office,DAY,2026-06-30,11.9,54.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-01,14.6,51.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-02,15.4,46.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-03,10.0,53.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-04,0.0,55.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-05,11.8,47.9,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-06,14.3,49.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-07,12.3,48.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-08,17.5,43.0,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-09,10.6,46.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-10,12.9,47.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-11,13.7,46.6,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-12,19.1,44.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-13,18.9,48.8,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-14,6.6,56.6,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-15,18.1,48.4,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-16,12.6,42.9,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-17,14.4,48.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-18,11.5,56.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-19,7.1,50.3,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-20,15.2,50.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-21,37.6,40.3,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-22,15.1,55.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-23,20.1,51.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-24,18.9,51.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-25,20.4,45.6,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-26,15.7,49.1,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-27,5.9,56.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-28,13.5,49.5,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-29,19.1,44.7,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-30,30.6,42.2,SYNTHETIC
Cedar Ridge Office,DAY,2026-07-31,9.0,54.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-01,10.5,55.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-02,11.2,53.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-03,10.2,54.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-04,17.9,50.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-05,8.6,46.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-06,11.7,54.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-07,11.1,55.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-08,16.6,49.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-09,11.7,44.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-10,11.6,47.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-11,11.1,53.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-12,22.6,46.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-13,7.7,50.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-14,14.5,45.3,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-15,19.8,50.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-16,15.1,53.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-17,13.4,51.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-18,11.8,53.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-19,12.7,50.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-20,13.9,48.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-21,27.9,38.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-22,19.0,44.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-23,15.2,49.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-24,6.3,53.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-25,18.6,44.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-26,11.7,51.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-27,20.0,43.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-28,9.3,53.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-29,14.6,49.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-30,17.9,43.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-05-31,14.3,46.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-01,3.2,49.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-02,18.1,49.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-03,21.6,46.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-04,0.0,54.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-05,13.6,53.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-06,17.9,49.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-07,16.8,47.3,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-08,13.3,48.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-09,27.4,43.3,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-10,13.2,44.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-11,11.6,46.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-12,8.3,48.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-13,15.2,48.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-14,15.7,47.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-15,9.0,54.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-16,12.4,45.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-17,11.7,45.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-18,17.1,45.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-19,3.4,51.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-20,13.3,48.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-21,18.0,46.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-22,17.2,48.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-23,17.7,51.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-24,0.0,53.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-25,19.9,44.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-26,9.8,45.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-27,15.1,53.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-28,9.3,52.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-29,15.6,49.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-06-30,11.5,49.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-01,14.1,49.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-02,7.6,52.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-03,7.9,53.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-04,1.9,49.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-05,10.5,52.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-06,8.4,51.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-07,14.9,51.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-08,22.0,45.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-09,1.5,51.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-10,13.2,44.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-11,0.8,54.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-12,5.9,48.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-13,19.0,46.4,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-14,14.9,48.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-15,16.5,48.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-16,8.6,50.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-17,8.3,43.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-18,14.1,48.5,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-19,11.2,46.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-20,1.1,56.7,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-21,16.8,52.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-22,21.1,43.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-23,10.0,49.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-24,23.0,51.0,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-25,13.4,45.3,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-26,12.7,47.2,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-27,15.3,54.6,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-28,3.6,56.1,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-29,9.6,47.9,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-30,20.5,47.8,SYNTHETIC
Cedar Ridge Office,EARLY,2026-07-31,13.2,49.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-01,4.4,51.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-02,18.1,46.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-03,0.6,57.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-04,10.3,53.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-05,5.1,52.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-06,17.0,44.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-07,3.8,49.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-08,0.0,57.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-09,13.6,51.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-10,13.2,49.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-11,17.3,45.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-12,18.6,47.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-13,12.1,50.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-14,7.3,51.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-15,7.4,54.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-16,7.4,53.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-17,15.9,48.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-18,7.8,51.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-19,11.3,51.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-20,15.8,48.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-21,18.6,41.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-22,8.4,54.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-23,8.1,53.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-24,20.1,45.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-25,17.7,54.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-26,0.0,51.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-27,13.3,50.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-28,11.0,47.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-29,16.9,46.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-30,22.9,49.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-05-31,17.4,46.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-01,8.8,53.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-02,17.7,46.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-03,7.0,50.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-04,17.9,45.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-05,12.8,46.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-06,20.6,49.5,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-07,18.9,50.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-08,9.4,49.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-09,47.8,34.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-10,21.8,42.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-11,11.3,46.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-12,12.2,46.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-13,11.9,51.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-14,0.0,51.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-15,14.0,52.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-16,3.5,56.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-17,2.9,53.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-18,16.3,46.0,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-19,19.5,49.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-20,12.9,41.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-21,13.8,49.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-22,14.7,49.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-23,22.2,46.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-24,16.7,46.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-25,14.4,47.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-26,3.8,59.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-27,17.1,49.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-28,22.5,44.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-29,17.9,51.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-06-30,16.7,49.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-01,7.4,49.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-02,18.2,46.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-03,9.0,55.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-04,19.4,46.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-05,14.2,46.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-06,13.0,53.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-07,15.3,49.1,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-08,15.0,50.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-09,14.3,55.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-10,14.6,53.4,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-11,11.5,47.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-12,15.4,49.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-13,16.7,48.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-14,10.1,54.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-15,14.0,46.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-16,11.0,45.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-17,5.5,53.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-18,9.4,50.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-19,15.3,51.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-20,0.0,51.3,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-21,9.0,51.6,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-22,16.5,45.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-23,15.0,49.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-24,7.9,51.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-25,24.8,47.2,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-26,24.6,44.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-27,8.8,46.7,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-28,7.2,50.8,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-29,10.8,55.5,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-30,7.0,50.9,SYNTHETIC
Cedar Ridge Office,EVENING,2026-07-31,2.2,52.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-01,11.0,54.1,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-02,14.4,50.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-03,8.8,56.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-04,9.5,46.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-05,4.3,56.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-06,17.2,48.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-07,14.9,45.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-08,13.5,47.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-09,17.6,43.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-10,13.2,49.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-11,4.9,52.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-12,6.7,52.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-13,11.2,50.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-14,7.5,50.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-15,5.3,48.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-16,9.8,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-17,18.5,49.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-18,16.8,48.2,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-19,8.3,53.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-20,1.1,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-21,11.3,48.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-22,5.5,54.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-23,15.7,47.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-24,11.0,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-25,17.2,47.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-26,9.8,51.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-27,10.4,49.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-28,22.4,44.9,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-29,21.7,44.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-30,11.3,53.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-05-31,13.8,45.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-01,8.8,49.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-02,12.4,55.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-03,20.3,48.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-04,11.6,50.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-05,6.6,56.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-06,15.8,46.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-07,11.3,45.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-08,19.3,45.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-09,11.6,51.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-10,4.8,49.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-11,4.3,49.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-12,10.3,55.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-13,9.6,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-14,10.0,52.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-15,0.5,51.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-16,14.7,43.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-17,0.0,54.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-18,10.3,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-19,19.9,43.2,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-20,5.6,51.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-21,2.1,57.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-22,14.7,44.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-23,22.1,47.9,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-24,22.7,43.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-25,10.7,50.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-26,11.7,46.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-27,14.3,50.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-28,19.1,54.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-29,6.7,47.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-06-30,7.4,49.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-01,10.9,49.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-02,8.3,53.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-03,4.7,51.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-04,12.6,53.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-05,5.1,50.9,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-06,11.0,48.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-07,8.5,50.9,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-08,10.3,55.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-09,0.0,53.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-10,17.6,53.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-11,12.0,58.2,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-12,15.9,52.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-13,13.7,53.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-14,13.6,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-15,14.9,52.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-16,10.8,48.1,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-17,4.6,61.4,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-18,17.3,51.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-19,15.4,52.6,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-20,5.3,53.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-21,9.6,48.2,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-22,23.7,46.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-23,23.6,46.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-24,11.2,47.3,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-25,10.3,50.7,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-26,5.4,54.9,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-27,14.4,45.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-28,15.4,50.8,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-29,10.9,49.5,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-30,15.6,50.0,SYNTHETIC
Cedar Ridge Office,NIGHT,2026-07-31,0.0,52.9,SYNTHETIC
Clearwater Campus,DAY,2026-05-04,5.4,53.6,SYNTHETIC
Clearwater Campus,DAY,2026-05-05,14.0,51.6,SYNTHETIC
Clearwater Campus,DAY,2026-05-06,0.0,54.3,SYNTHETIC
