trip_id,stwid,planned_pickup_epoch,otp_sent_epoch,otp_verified_epoch,verification_attempts,source
1104737,278370,1778056860.0,1778056860,1778056873,1,SYNTHETIC
1104743,300810,1778056320.0,1778056320,1778056255,1,SYNTHETIC
1104747,253720,1778058300.0,1778058300,1778058381,1,SYNTHETIC
1104752,352005,1778057700.0,1778057700,1778057584,1,SYNTHETIC
1104761,166235,1778056920.0,1778056920,1778056839,1,SYNTHETIC
1104767,321325,1778056140.0,1778056140,1778056077,1,SYNTHETIC
1104773,323395,1778058360.0,1778058360,1778058543,1,SYNTHETIC
1104883,24285,1778062020.0,1778062020,1778062056,1,SYNTHETIC
1104887,58955,1778060520.0,1778060520,1778060423,1,SYNTHETIC
1104891,162450,1778062200.0,1778062200,1778062183,1,SYNTHETIC
1104896,239650,1778061600.0,1778061600,1778061960,1,SYNTHETIC
1104900,311165,1778062080.0,1778062080,1778063451,2,SYNTHETIC
1104906,276755,1778062320.0,1778062320,1778062858,2,SYNTHETIC
1104911,243190,1778061060.0,1778061060,1778061079,1,SYNTHETIC
1104914,369600,1778062800.0,1778062800,1778063369,2,SYNTHETIC
1104920,77105,1778059800.0,1778059800,1778059892,1,SYNTHETIC
1104925,161790,1778061900.0,1778061900,1778061978,1,SYNTHETIC
1104931,189135,1778062920.0,1778062920,1778063356,2,SYNTHETIC
1104935,339270,1778061720.0,1778061720,1778061823,1,SYNTHETIC
1104942,332875,1778058120.0,1778058120,1778058094,1,SYNTHETIC
1104946,339150,1778061720.0,1778061720,1778061692,1,SYNTHETIC
1104952,109740,1778059320.0,1778059320,1778059281,1,SYNTHETIC
1104957,187350,1778061480.0,1778061480,1778062352,2,SYNTHETIC
1104962,147500,1778062020.0,1778062020,1778062922,2,SYNTHETIC
1104967,2165,1778060580.0,1778060580,1778060540,1,SYNTHETIC
1104971,325585,1778058300.0,1778058300,1778058360,1,SYNTHETIC
1104976,164365,1778063280.0,1778063280,1778063334,1,SYNTHETIC
1104982,133665,1778060520.0,1778060520,1778060575,1,SYNTHETIC
1104987,324220,1778061120.0,1778061120,1778061313,2,SYNTHETIC
1104992,246145,1778059800.0,1778059800,1778059728,1,SYNTHETIC
1104998,276885,1778062560.0,1778062560,1778063080,1,SYNTHETIC
1105003,315135,1778063100.0,1778063100,1778063099,1,SYNTHETIC
1105007,138220,1778062560.0,1778062560,1778062626,1,SYNTHETIC
1105014,259050,1778061720.0,1778061720,1778061723,1,SYNTHETIC
1105021,317270,1778065680.0,1778065680,1778065737,1,SYNTHETIC
1105026,2875,1778065620.0,1778065620,1778065650,1,SYNTHETIC
1105032,3645,1778066220.0,1778066220,1778066166,1,SYNTHETIC
1105037,81165,1778063820.0,1778063820,1778063829,1,SYNTHETIC
1105041,333025,1778065440.0,1778065440,1778065502,1,SYNTHETIC
1105048,162810,1778067120.0,1778067120,1778067366,1,SYNTHETIC
1105052,264610,1778063280.0,1778063280,1778063289,1,SYNTHETIC
1105059,83415,1778064960.0,1778064960,1778064963,1,SYNTHETIC
1105064,1900,1778066220.0,1778066220,1778066249,1,SYNTHETIC
1105070,212030,1778065260.0,1778065260,1778065703,1,SYNTHETIC
1105076,208115,1778065080.0,1778065080,1778065143,1,SYNTHETIC
1105086,309875,1778065860.0,1778065860,1778065754,1,SYNTHETIC
1105091,362285,1778064960.0,1778064960,1778065017,1,SYNTHETIC
1105099,262720,1778064420.0,1778064420,1778064540,1,SYNTHETIC
1105105,207615,1778065680.0,1778065680,1778066217,2,SYNTHETIC
1105110,113290,1778069700.0,1778069700,1778069610,1,SYNTHETIC
1105117,134105,1778069520.0,1778069520,1778069483,1,SYNTHETIC
1105123,213570,1778066940.0,1778066940,1778067475,2,SYNTHETIC
1105132,314345,1778067660.0,1778067660,1778067756,1,SYNTHETIC
1105142,350,1778069700.0,1778069700,1778069631,1,SYNTHETIC
1105152,349010,1778069460.0,1778069460,1778069527,1,SYNTHETIC
1105159,304085,1778070600.0,1778070600,1778070597,1,SYNTHETIC
1105164,134575,1778072400.0,1778072400,1778072953,1,SYNTHETIC
1105174,176590,1778070000.0,1778070000,1778070452,1,SYNTHETIC
1105181,173370,1778073180.0,1778073180,1778073130,1,SYNTHETIC
1105190,286895,1778073300.0,1778073300,1778073606,1,SYNTHETIC
1105202,87485,1778071080.0,1778071080,1778071099,1,SYNTHETIC
1105211,243590,1778072700.0,1778072700,1778072811,1,SYNTHETIC
1105223,185695,1778074320.0,1778074320,1778074307,1,SYNTHETIC
1105238,352560,1778090700.0,1778090700,1778090609,1,SYNTHETIC
1105254,194080,1778102220.0,1778102220,1778102215,1,SYNTHETIC
1105395,169495,1778052600.0,1778052600,1778054194,3,SYNTHETIC
1105843,336790,1778077800.0,1778077800,1778077754,1,SYNTHETIC
1105920,256550,1778081400.0,1778081400,1778081406,1,SYNTHETIC
1105932,349515,1778081400.0,1778081400,1778081624,2,SYNTHETIC
1106039,308100,1778085000.0,1778085000,1778084915,1,SYNTHETIC
1106045,326740,1778085000.0,1778085000,1778085302,1,SYNTHETIC
1106052,350640,1778085000.0,1778085000,1778085396,1,SYNTHETIC
1106060,255355,1778085000.0,1778085000,1778085042,1,SYNTHETIC
1106069,379230,1778085000.0,1778085000,1778085063,1,SYNTHETIC
1106140,143530,1778088600.0,1778088600,1778088570,1,SYNTHETIC
1106145,64120,1778088600.0,1778088600,1778088587,1,SYNTHETIC
1106149,338415,1778088600.0,1778088600,1778088565,1,SYNTHETIC
1106156,379610,1778088600.0,1778088600,1778088988,2,SYNTHETIC
1106165,349230,1778088600.0,1778088600,1778088497,1,SYNTHETIC
1106204,377380,1778092200.0,1778092200,1778093004,2,SYNTHETIC
1106210,211625,1778092200.0,1778092200,1778092087,1,SYNTHETIC
1106216,344100,1778092200.0,1778092200,1778092109,1,SYNTHETIC
1106225,63195,1778092200.0,1778092200,1778092240,1,SYNTHETIC
1106233,292625,1778092200.0,1778092200,1778092195,1,SYNTHETIC
1106241,276890,1778092200.0,1778092200,1778092273,1,SYNTHETIC
1106280,79870,1778095800.0,1778095800,1778095719,1,SYNTHETIC
1106285,381445,1778095800.0,1778095800,1778095866,1,SYNTHETIC
1106290,249360,1778095800.0,1778095800,1778095830,1,SYNTHETIC
1106295,360380,1778095800.0,1778095800,1778095736,1,SYNTHETIC
1106304,195555,1778095800.0,1778095800,1778095844,1,SYNTHETIC
1106313,315180,1778095800.0,1778095800,1778097294,3,SYNTHETIC
1106320,246955,1778095800.0,1778095800,1778095910,1,SYNTHETIC
1106358,28350,1778099400.0,1778099400,1778099367,1,SYNTHETIC
1106363,264860,1778099400.0,1778099400,1778099481,1,SYNTHETIC
1106368,140815,1778099400.0,1778099400,1778100463,2,SYNTHETIC
1106374,172970,1778099400.0,1778099400,1778099360,1,SYNTHETIC
1106378,329385,1778099400.0,1778099400,1778099448,1,SYNTHETIC
1106382,319380,1778099400.0,1778099400,1778099355,1,SYNTHETIC
1106388,320760,1778099400.0,1778099400,1778099473,1,SYNTHETIC
1106393,315020,1778099400.0,1778099400,1778099905,1,SYNTHETIC
1106398,81080,1778099400.0,1778099400,1778099491,1,SYNTHETIC
1106402,262705,1778099400.0,1778099400,1778099921,2,SYNTHETIC
1106407,376865,1778099400.0,1778099400,1778101150,2,SYNTHETIC
1106412,332305,1778099400.0,1778099400,1778099481,1,SYNTHETIC
1106416,371210,1778099400.0,1778099400,1778099372,1,SYNTHETIC
1106422,348910,1778099400.0,1778099400,1778100152,4,SYNTHETIC
1106426,338175,1778099400.0,1778099400,1778099403,1,SYNTHETIC
1106431,208115,1778099400.0,1778099400,1778099879,1,SYNTHETIC
1106438,320580,1778099400.0,1778099400,1778099337,1,SYNTHETIC
1106443,371635,1778099400.0,1778099400,1778099663,1,SYNTHETIC
1106448,125280,1778099400.0,1778099400,1778099951,2,SYNTHETIC
1106455,347265,1778099400.0,1778099400,1778099361,1,SYNTHETIC
1106460,270710,1778099400.0,1778099400,1778099857,2,SYNTHETIC
1106532,380965,1778103000.0,1778103000,1778102913,1,SYNTHETIC
1106536,333025,1778103000.0,1778103000,1778103014,1,SYNTHETIC
1106542,41025,1778103000.0,1778103000,1778103099,1,SYNTHETIC
1106549,173340,1778103000.0,1778103000,1778102882,1,SYNTHETIC
1106554,259645,1778103000.0,1778103000,1778103185,2,SYNTHETIC
1106560,146445,1778103000.0,1778103000,1778103346,2,SYNTHETIC
1106565,359745,1778103000.0,1778103000,1778102926,1,SYNTHETIC
1106571,313960,1778103000.0,1778103000,1778103484,1,SYNTHETIC
1106577,202810,1778103000.0,1778103000,1778102886,1,SYNTHETIC
1106584,312505,1778103000.0,1778103000,1778104330,2,SYNTHETIC
1106591,332550,1778103000.0,1778103000,1778104341,3,SYNTHETIC
1106599,260015,1778103000.0,1778103000,1778103749,2,SYNTHETIC
1106607,213010,1778103000.0,1778103000,1778102949,1,SYNTHETIC
1106648,111365,1778106600.0,1778106600,1778106560,1,SYNTHETIC
1106654,249180,1778106600.0,1778106600,1778106647,1,SYNTHETIC
1106660,238055,1778106600.0,1778106600,1778106525,1,SYNTHETIC
1106667,283810,1778106600.0,1778106600,1778106585,1,SYNTHETIC
1106675,85420,1778106600.0,1778106600,1778106959,1,SYNTHETIC
1106685,241935,1778106600.0,1778106600,1778108356,3,SYNTHETIC
1106696,116300,1778106600.0,1778106600,1778106554,1,SYNTHETIC
1106736,126455,1778110200.0,1778110200,1778110306,1,SYNTHETIC
1106741,208175,1778110200.0,1778110200,1778110148,1,SYNTHETIC
1106747,116005,1778110200.0,1778110200,1778110135,1,SYNTHETIC
1106752,133350,1778110200.0,1778110200,1778110103,1,SYNTHETIC
1106757,113290,1778110200.0,1778110200,1778110312,1,SYNTHETIC
1106763,312070,1778110200.0,1778110200,1778110261,1,SYNTHETIC
1106771,174630,1778110200.0,1778110200,1778110160,1,SYNTHETIC
1106777,260970,1778110200.0,1778110200,1778110798,2,SYNTHETIC
1106785,270855,1778110200.0,1778110200,1778110217,1,SYNTHETIC
1106792,139015,1778110200.0,1778110200,1778111389,4,SYNTHETIC
1106855,243760,1778113800.0,1778113800,1778114913,2,SYNTHETIC
1106901,185670,1778131440.0,1778131440,1778131527,1,SYNTHETIC
1106913,357585,1778128920.0,1778128920,1778128860,1,SYNTHETIC
1106922,193850,1778133960.0,1778133960,1778134057,1,SYNTHETIC
1106938,172200,1778140080.0,1778140080,1778140512,1,SYNTHETIC
1106951,255355,1778142240.0,1778142240,1778142669,1,SYNTHETIC
1106959,323440,1778144580.0,1778144580,1778144505,1,SYNTHETIC
1106962,327290,1778145840.0,1778145840,1778145819,1,SYNTHETIC
1106966,164685,1778145720.0,1778145720,1778147001,2,SYNTHETIC
1106970,208385,1778145780.0,1778145780,1778145841,1,SYNTHETIC
1106973,207810,1778144280.0,1778144280,1778145045,2,SYNTHETIC
1106979,206745,1778144940.0,1778144940,1778145730,3,SYNTHETIC
1106984,310385,1778141400.0,1778141400,1778141500,1,SYNTHETIC
1106988,323380,1778144280.0,1778144280,1778144554,1,SYNTHETIC
1106993,345605,1778141820.0,1778141820,1778141889,1,SYNTHETIC
1107000,334420,1778142780.0,1778142780,1778142793,1,SYNTHETIC
1107006,322855,1778141880.0,1778141880,1778142107,1,SYNTHETIC
1107011,328480,1778142300.0,1778142300,1778142309,1,SYNTHETIC
1107018,312855,1778143860.0,1778143860,1778144367,2,SYNTHETIC
1107025,348220,1778143800.0,1778143800,1778144118,1,SYNTHETIC
1107030,91375,1778145900.0,1778145900,1778146872,3,SYNTHETIC
1107035,326225,1778142900.0,1778142900,1778143626,4,SYNTHETIC
1107043,335375,1778141340.0,1778141340,1778141830,2,SYNTHETIC
1107049,298850,1778145780.0,1778145780,1778146747,4,SYNTHETIC
1107056,185700,1778142900.0,1778142900,1778142970,1,SYNTHETIC
1107100,316370,1778121000.0,1778121000,1778121372,1,SYNTHETIC
1107104,269695,1778148660.0,1778148660,1778149365,3,SYNTHETIC
1107109,164895,1778148000.0,1778148000,1778148341,2,SYNTHETIC
1107114,162450,1778148840.0,1778148840,1778148833,1,SYNTHETIC
1107118,125805,1778147400.0,1778147400,1778147337,1,SYNTHETIC
1107123,340040,1778149020.0,1778149020,1778148968,1,SYNTHETIC
1107127,287620,1778148780.0,1778148780,1778148832,1,SYNTHETIC
1107131,207780,1778147280.0,1778147280,1778147703,1,SYNTHETIC
1107135,384770,1778147040.0,1778147040,1778147029,1,SYNTHETIC
1107140,333545,1778146800.0,1778146800,1778146686,1,SYNTHETIC
1107145,276735,1778147100.0,1778147100,1778147197,1,SYNTHETIC
1107149,285035,1778148900.0,1778148900,1778148968,1,SYNTHETIC
1107153,322825,1778148540.0,1778148540,1778148629,1,SYNTHETIC
1107158,110365,1778146740.0,1778146740,1778146735,1,SYNTHETIC
1107164,369870,1778145780.0,1778145780,1778145675,1,SYNTHETIC
1107169,344100,1778147460.0,1778147460,1778147372,1,SYNTHETIC
1107174,2165,1778147760.0,1778147760,1778147691,1,SYNTHETIC
1107179,128170,1778146920.0,1778146920,1778147476,1,SYNTHETIC
1107184,155325,1778148420.0,1778148420,1778148336,1,SYNTHETIC
1107189,194715,1778148240.0,1778148240,1778148302,1,SYNTHETIC
1107195,102660,1778145960.0,1778145960,1778145923,1,SYNTHETIC
1107201,244145,1778148420.0,1778148420,1778148412,1,SYNTHETIC
1107207,387450,1778146740.0,1778146740,1778147190,2,SYNTHETIC
1107212,243645,1778145060.0,1778145060,1778145016,1,SYNTHETIC
1107218,195540,1778149320.0,1778149320,1778149216,1,SYNTHETIC
1107225,208175,1778145720.0,1778145720,1778146314,1,SYNTHETIC
1107231,328175,1778148480.0,1778148480,1778148453,1,SYNTHETIC
1107238,205140,1778148780.0,1778148780,1778150105,3,SYNTHETIC
1107242,159940,1778151720.0,1778151720,1778151822,1,SYNTHETIC
1107247,246955,1778151120.0,1778151120,1778151650,2,SYNTHETIC
1107250,320505,1778152200.0,1778152200,1778152293,1,SYNTHETIC
1107255,207615,1778152260.0,1778152260,1778152323,1,SYNTHETIC
1107260,377545,1778151900.0,1778151900,1778151804,1,SYNTHETIC
1107266,6445,1778153280.0,1778153280,1778153181,1,SYNTHETIC
1107270,188115,1778152620.0,1778152620,1778152678,1,SYNTHETIC
1107277,161845,1778151420.0,1778151420,1778151503,1,SYNTHETIC
1107283,3040,1778152860.0,1778152860,1778152974,1,SYNTHETIC
1107290,375340,1778150100.0,1778150100,1778150122,1,SYNTHETIC
1107296,140115,1778152560.0,1778152560,1778153701,4,SYNTHETIC
1107303,245260,1778149980.0,1778149980,1778150022,1,SYNTHETIC
1107310,303915,1778150760.0,1778150760,1778150790,1,SYNTHETIC
1107317,313830,1778152620.0,1778152620,1778152685,1,SYNTHETIC
1107324,264495,1778151960.0,1778151960,1778152046,1,SYNTHETIC
1107330,329565,1778152200.0,1778152200,1778152476,2,SYNTHETIC
1107336,92210,1778153100.0,1778153100,1778153299,2,SYNTHETIC
1107343,345065,1778155620.0,1778155620,1778155542,1,SYNTHETIC
1107352,160300,1778153940.0,1778153940,1778153900,1,SYNTHETIC
1107362,344235,1778156520.0,1778156520,1778156872,2,SYNTHETIC
1107370,115140,1778156100.0,1778156100,1778156186,1,SYNTHETIC
1107376,270710,1778155620.0,1778155620,1778155702,1,SYNTHETIC
1107383,184815,1778157840.0,1778157840,1778157813,1,SYNTHETIC
1107389,171330,1778156580.0,1778156580,1778158018,4,SYNTHETIC
1107395,314525,1778155800.0,1778155800,1778155681,1,SYNTHETIC
1107402,273940,1778158080.0,1778158080,1778159360,4,SYNTHETIC
1107410,94995,1778158140.0,1778158140,1778158189,1,SYNTHETIC
1107420,88525,1778158740.0,1778158740,1778158846,1,SYNTHETIC
1107428,255930,1778160060.0,1778160060,1778159967,1,SYNTHETIC
1107434,325745,1778156100.0,1778156100,1778156215,1,SYNTHETIC
1107442,329420,1778155560.0,1778155560,1778156151,1,SYNTHETIC
1107451,358110,1778163960.0,1778163960,1778164510,2,SYNTHETIC
1107465,357620,1778178900.0,1778178900,1778179168,1,SYNTHETIC
1107479,288845,1778185500.0,1778185500,1778185901,2,SYNTHETIC
1107654,193500,1778139000.0,1778139000,1778139041,1,SYNTHETIC
1107865,295310,1778164200.0,1778164200,1778164255,1,SYNTHETIC
1107944,86145,1778167800.0,1778167800,1778167799,1,SYNTHETIC
1107955,283110,1778167800.0,1778167800,1778167800,1,SYNTHETIC
1107998,319545,1778171400.0,1778171400,1778171297,1,SYNTHETIC
1108006,252660,1778171400.0,1778171400,1778171406,1,SYNTHETIC
1108015,375090,1778171400.0,1778171400,1778171941,1,SYNTHETIC
1108023,193850,1778171400.0,1778171400,1778171734,2,SYNTHETIC
1108061,213555,1778175000.0,1778175000,1778175506,1,SYNTHETIC
1108069,113285,1778175000.0,1778175000,1778174909,1,SYNTHETIC
1108073,345985,1778175000.0,1778175000,1778174957,1,SYNTHETIC
1108083,118650,1778175000.0,1778175000,1778175071,1,SYNTHETIC
1108092,29515,1778175000.0,1778175000,1778175241,1,SYNTHETIC
1108129,83470,1778178600.0,1778178600,1778178567,1,SYNTHETIC
1108135,309335,1778178600.0,1778178600,1778179016,1,SYNTHETIC
1108141,125065,1778178600.0,1778178600,1778178514,1,SYNTHETIC
1108148,315015,1778178600.0,1778178600,1778178587,1,SYNTHETIC
1108155,201500,1778178600.0,1778178600,1778179746,2,SYNTHETIC
1108162,325980,1778178600.0,1778178600,1778178511,1,SYNTHETIC
1108201,246955,1778182200.0,1778182200,1778182211,1,SYNTHETIC
1108206,307250,1778182200.0,1778182200,1778182192,1,SYNTHETIC
1108212,151175,1778182200.0,1778182200,1778182456,2,SYNTHETIC
1108221,339030,1778182200.0,1778182200,1778182277,1,SYNTHETIC
1108227,298665,1778182200.0,1778182200,1778183526,3,SYNTHETIC
1108233,145890,1778182200.0,1778182200,1778182189,1,SYNTHETIC
1108241,383110,1778182200.0,1778182200,1778182263,1,SYNTHETIC
1108313,195545,1778185800.0,1778185800,1778185801,1,SYNTHETIC
1108317,319040,1778185800.0,1778185800,1778186193,2,SYNTHETIC
1108321,117070,1778185800.0,1778185800,1778185684,1,SYNTHETIC
1108324,93265,1778185800.0,1778185800,1778185882,1,SYNTHETIC
1108329,140815,1778185800.0,1778185800,1778185844,1,SYNTHETIC
1108334,151440,1778185800.0,1778185800,1778186386,1,SYNTHETIC
1108338,367725,1778185800.0,1778185800,1778185733,1,SYNTHETIC
1108344,92210,1778185800.0,1778185800,1778186299,1,SYNTHETIC
1108348,164440,1778185800.0,1778185800,1778185728,1,SYNTHETIC
1108353,85635,1778185800.0,1778185800,1778185778,1,SYNTHETIC
1108357,319990,1778185800.0,1778185800,1778185750,1,SYNTHETIC
1108362,318850,1778185800.0,1778185800,1778185830,1,SYNTHETIC
1108368,329385,1778185800.0,1778185800,1778185907,1,SYNTHETIC
1108373,165225,1778185800.0,1778185800,1778185987,2,SYNTHETIC
1108378,331365,1778185800.0,1778185800,1778185912,1,SYNTHETIC
1108384,213570,1778185800.0,1778185800,1778185875,1,SYNTHETIC
1108391,147245,1778185800.0,1778185800,1778185693,1,SYNTHETIC
1108397,323355,1778185800.0,1778185800,1778185798,1,SYNTHETIC
1108403,211650,1778185800.0,1778185800,1778186276,2,SYNTHETIC
1108408,358750,1778185800.0,1778185800,1778185691,1,SYNTHETIC
1108415,332125,1778185800.0,1778185800,1778185685,1,SYNTHETIC
1108420,116670,1778185800.0,1778185800,1778186244,2,SYNTHETIC
1108426,197695,1778185800.0,1778185800,1778187462,4,SYNTHETIC
1108433,53040,1778185800.0,1778185800,1778186025,2,SYNTHETIC
1108440,300670,1778189400.0,1778189400,1778189469,1,SYNTHETIC
1108446,365000,1778189400.0,1778189400,1778189990,2,SYNTHETIC
1108452,243650,1778189400.0,1778189400,1778189456,1,SYNTHETIC
1108458,320905,1778189400.0,1778189400,1778189427,1,SYNTHETIC
1108464,243510,1778189400.0,1778189400,1778189403,1,SYNTHETIC
1108472,315590,1778189400.0,1778189400,1778189770,2,SYNTHETIC
1108477,320480,1778189400.0,1778189400,1778189396,1,SYNTHETIC
1108485,202810,1778189400.0,1778189400,1778189802,2,SYNTHETIC
1108491,320375,1778189400.0,1778189400,1778189333,1,SYNTHETIC
1108500,83415,1778189400.0,1778189400,1778189295,1,SYNTHETIC
1108505,207685,1778189400.0,1778189400,1778189376,1,SYNTHETIC
1108516,359425,1778189400.0,1778189400,1778190479,3,SYNTHETIC
1108521,123075,1778189400.0,1778189400,1778189499,1,SYNTHETIC
1108560,276225,1778193000.0,1778193000,1778193111,1,SYNTHETIC
1108566,111365,1778193000.0,1778193000,1778192882,1,SYNTHETIC
1108571,372800,1778193000.0,1778193000,1778192908,1,SYNTHETIC
1108581,283810,1778193000.0,1778193000,1778193537,1,SYNTHETIC
1108592,77345,1778193000.0,1778193000,1778193010,1,SYNTHETIC
1108599,181725,1778193000.0,1778193000,1778192996,1,SYNTHETIC
1108606,200830,1778193000.0,1778193000,1778193032,1,SYNTHETIC
1108645,116445,1778196600.0,1778196600,1778196691,1,SYNTHETIC
1108654,2820,1778196600.0,1778196600,1778197507,2,SYNTHETIC
1108658,134575,1778196600.0,1778196600,1778197724,3,SYNTHETIC
1108664,302820,1778196600.0,1778196600,1778196505,1,SYNTHETIC
1108671,273285,1778196600.0,1778196600,1778196516,1,SYNTHETIC
1108680,311065,1778196600.0,1778196600,1778197147,1,SYNTHETIC
1108686,326025,1778196600.0,1778196600,1778196858,2,SYNTHETIC
1108693,129715,1778196600.0,1778196600,1778196546,1,SYNTHETIC
1108700,133335,1778196600.0,1778196600,1778196515,1,SYNTHETIC
1108740,332185,1778200200.0,1778200200,1778200221,1,SYNTHETIC
1108752,298110,1778200200.0,1778200200,1778200135,1,SYNTHETIC
1108798,324905,1778216460.0,1778216460,1778216420,1,SYNTHETIC
1108809,357585,1778215320.0,1778215320,1778215303,1,SYNTHETIC
1108820,194000,1778221440.0,1778221440,1778221340,1,SYNTHETIC
1108833,377380,1778229300.0,1778229300,1778229189,1,SYNTHETIC
1108838,345605,1778224380.0,1778224380,1778224287,1,SYNTHETIC
1108852,77480,1778226180.0,1778226180,1778226274,1,SYNTHETIC
1108859,331730,1778232300.0,1778232300,1778232585,2,SYNTHETIC
